X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateCa:vector
114.229579242233,1
210.319131344306,2
295.854807120982,3
347.55693049281,4
388.408254876905,5
388.908254876905,6
389.408254876905,7
389.908254876905,8
390.183322336155,9
390.683322336155,10
391.183322336155,11
391.683322336155,12
392.183322336155,13
392.683322336155,14
393.183322336155,15
393.683322336155,16
394.183322336155,17
394.683322336155,18
395.183322336155,19
395.683322336155,20
396.183322336155,21
396.683322336155,22
397.183322336155,23
397.683322336155,24
398.183322336155,25
398.683322336155,26
399.183322336155,27
399.683322336155,28
400.183322336155,29
400.683322336155,30
401.183322336155,31
401.683322336155,32
402.183322336155,33
402.520614297437,34
403.020614297437,35
403.520614297437,36
404.020614297437,37
404.520614297437,38
404.527875025349,39
