X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
81.037849189695,1
81.537849189695,2
82.037849189695,3
82.537849189695,4
83.037849189695,5
83.537849189695,6
84.037849189695,7
84.537849189695,8
85.037849189695,9
85.537849189695,10
86.037849189695,11
86.537849189695,12
87.037849189695,13
87.537849189695,14
88.037849189695,15
88.537849189695,16
89.037849189695,17
89.537849189695,18
90.037849189695,19
90.537849189695,20
91.037849189695,21
91.537849189695,22
92.037849189695,23
92.537849189695,24
93.037849189695,25
93.537849189695,26
94.037849189695,27
94.537849189695,28
95.037849189695,29
95.537849189695,30
96.037849189695,31
96.537849189695,32
97.037849189695,33
97.537849189695,34
98.037849189695,35
98.537849189695,36
99.037849189695,37
99.537849189695,38
100.037849189695,39
100.537849189695,40
101.037849189695,41
101.537849189695,42
102.037849189695,43
102.537849189695,44
103.037849189695,45
103.537849189695,46
104.037849189695,47
104.537849189695,48
105.037849189695,49
105.537849189695,50
106.037849189695,51
106.537849189695,52
107.037849189695,53
107.537849189695,54
108.037849189695,55
108.537849189695,56
109.037849189695,57
109.537849189695,58
110.037849189695,59
110.537849189695,60
111.037849189695,61
111.537849189695,62
112.037849189695,63
112.537849189695,64
113.037849189695,65
113.537849189695,66
114.037849189695,67
114.537849189695,68
115.037849189695,69
115.537849189695,70
116.037849189695,71
116.537849189695,72
117.037849189695,73
117.537849189695,74
118.037849189695,75
118.537849189695,76
119.037849189695,77
119.537849189695,78
120.037849189695,79
120.537849189695,80
121.037849189695,81
121.537849189695,82
122.037849189695,83
122.537849189695,84
123.037849189695,85
123.537849189695,86
124.037849189695,87
124.537849189695,88
125.037849189695,89
125.537849189695,90
126.037849189695,91
126.537849189695,92
127.037849189695,93
127.537849189695,94
128.037849189695,95
128.537849189695,96
129.037849189695,97
129.537849189695,98
130.037849189695,99
130.537849189695,100
131.037849189695,101
131.537849189695,102
132.037849189695,103
132.537849189695,104
133.037849189695,105
133.537849189695,106
134.037849189695,107
134.537849189695,108
135.037849189695,109
135.537849189695,110
136.037849189695,111
136.537849189695,112
137.037849189695,113
137.537849189695,114
138.037849189695,115
138.537849189695,116
139.037849189695,117
139.537849189695,118
140.037849189695,119
140.537849189695,120
141.037849189695,121
141.537849189695,122
142.037849189695,123
142.537849189695,124
143.037849189695,125
143.537849189695,126
144.037849189695,127
144.537849189695,128
145.037849189695,129
145.537849189695,130
146.037849189695,131
146.537849189695,132
147.037849189695,133
147.537849189695,134
148.037849189695,135
148.537849189695,136
149.037849189695,137
149.537849189695,138
150.037849189695,139
150.537849189695,140
151.037849189695,141
151.537849189695,142
152.037849189695,143
152.537849189695,144
153.037849189695,145
153.537849189695,146
154.037849189695,147
154.537849189695,148
155.037849189695,149
155.537849189695,150
156.037849189695,151
156.537849189695,152
157.037849189695,153
157.537849189695,154
158.037849189695,155
158.537849189695,156
159.037849189695,157
159.537849189695,158
160.037849189695,159
160.537849189695,160
161.037849189695,161
161.537849189695,162
162.037849189695,163
162.537849189695,164
163.037849189695,165
163.537849189695,166
164.037849189695,167
164.537849189695,168
165.037849189695,169
165.537849189695,170
166.037849189695,171
166.537849189695,172
167.037849189695,173
167.537849189695,174
168.037849189695,175
168.537849189695,176
169.037849189695,177
169.537849189695,178
170.037849189695,179
170.537849189695,180
171.037849189695,181
171.537849189695,182
172.037849189695,183
172.537849189695,184
173.037849189695,185
173.537849189695,186
174.037849189695,187
174.537849189695,188
175.037849189695,189
175.537849189695,190
176.037849189695,191
176.537849189695,192
177.037849189695,193
177.537849189695,194
178.037849189695,195
178.537849189695,196
179.037849189695,197
179.537849189695,198
180.037849189695,199
180.537849189695,200
181.037849189695,201
181.537849189695,202
182.037849189695,203
182.537849189695,204
183.037849189695,205
183.537849189695,206
184.037849189695,207
184.537849189695,208
185.037849189695,209
185.537849189695,210
186.037849189695,211
186.537849189695,212
187.037849189695,213
187.537849189695,214
188.037849189695,215
188.537849189695,216
189.037849189695,217
189.537849189695,218
190.037849189695,219
190.537849189695,220
191.037849189695,221
191.537849189695,222
192.037849189695,223
192.537849189695,224
193.037849189695,225
193.537849189695,226
194.037849189695,227
194.537849189695,228
195.037849189695,229
195.195673513521,230
302.708359031707,231
345.475241795325,232
409.831987937036,233
