X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
188.080549232522,1
189.080549232522,2
191.080549232522,3
195.080549232522,4
203.080549232522,5
219.080549232522,6
251.080549232522,7
283.080549232522,8
303.25837710977,1
304.25837710977,2
306.25837710977,3
310.25837710977,4
318.25837710977,5
334.224873037564,1
335.224873037564,2
337.224873037564,3
341.224873037564,4
349.224873037564,5
365.224873037564,6
397.17926829711,1
398.17926829711,2
400.17926829711,3
