X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.033037633507,1
196.033037633507,2
198.033037633507,3
202.033037633507,4
210.033037633507,5
226.033037633507,6
258.033037633507,7
290.033037633507,8
297.620855728686,1
298.620855728686,2
300.620855728686,3
304.620855728686,4
312.620855728686,5
328.620855728686,6
339.111186502402,1
340.111186502402,2
342.111186502402,3
346.111186502402,4
354.111186502402,5
370.111186502402,6
