X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
87.624108576543,1
88.124108576543,2
201.758157977895,3
300.491714576291,4
341.07826174309,5
385.987322865393,6
386.487322865393,7
386.987322865393,8
387.487322865393,9
387.874600048481,10
388.374600048481,11
388.874600048481,12
389.374600048481,13
389.874600048481,14
390.374600048481,15
390.874600048481,16
391.374600048481,17
391.874600048481,18
392.374600048481,19
392.874600048481,20
393.374600048481,21
393.874600048481,22
394.374600048481,23
394.874600048481,24
395.374600048481,25
395.874600048481,26
396.374600048481,27
396.874600048481,28
397.374600048481,29
397.874600048481,30
398.374600048481,31
398.874600048481,32
399.374600048481,33
399.874600048481,34
400.374600048481,35
400.874600048481,36
401.374600048481,37
401.874600048481,38
402.374600048481,39
402.874600048481,40
403.374600048481,41
403.874600048481,42
404.374600048481,43
404.874600048481,44
405.374600048481,45
405.874600048481,46
406.093256997599,47
406.593256997599,48
407.093256997599,49
407.593256997599,50
407.883057835753,51
