X,frankfurt_urban_n_vehicles.MA[0].idLayer/sequenceUpdateCa:vector
38.138029635078,1
197.800932563677,2
287.079236111277,3
332.034455616981,4
377.871474239822,5
378.371474239822,6
378.871474239822,7
379.371474239822,8
379.871474239822,9
380.371474239822,10
380.871474239822,11
381.371474239822,12
381.871474239822,13
382.371474239822,14
382.871474239822,15
383.371474239822,16
383.871474239822,17
384.371474239822,18
384.871474239822,19
385.371474239822,20
385.871474239822,21
386.371474239822,22
386.871474239822,23
387.371474239822,24
387.871474239822,25
388.371474239822,26
388.871474239822,27
389.371474239822,28
389.871474239822,29
390.371474239822,30
390.871474239822,31
391.371474239822,32
391.871474239822,33
392.371474239822,34
392.871474239822,35
393.371474239822,36
393.871474239822,37
394.371474239822,38
394.871474239822,39
395.371474239822,40
395.871474239822,41
396.371474239822,42
396.871474239822,43
396.952248095836,44
397.452248095836,45
397.952248095836,46
398.452248095836,47
398.574259856614,48
