X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
83.801249944246,1
84.801249944246,2
86.801249944246,3
90.801249944246,4
98.801249944246,5
104.275430985122,6
171.320996826929,7
223.978939617074,8
224.978939617074,9
226.978939617074,10
361.372115531711,11
