X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
57.307542181279,1
58.307542181279,2
100.726510648058,3
101.726510648058,4
103.726510648058,5
104.999671932805,6
105.999671932805,7
106.479686567956,8
107.479686567956,9
167.139347490295,10
223.827056268979,11
328.721131685073,12
