X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
72.269766773042,1
73.269766773042,2
100.082431842181,3
100.646530645173,4
101.646530645173,5
101.727478392776,6
102.727478392776,7
102.870174380913,8
103.870174380913,9
104.207598241185,10
105.207598241185,11
166.443074186428,12
228.036602260721,13
339.307025157488,14
