X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
67.949128034028,1
68.949128034028,2
108.252026058667,3
152.682438928832,4
224.609176957354,5
225.609176957354,6
324.087000026865,7
