X,frankfurt_urban_mipv6.MA[0].tcp/rcvd seq
30.227482236375,7.53053e+06
30.311119398148,7.53053e+06
30.311756132934,7.53053e+06
30.394986483816,7.53107e+06
30.395935218602,7.5316e+06
30.477937848311,7.53214e+06
30.479346610323,7.53268e+06
30.480866372335,7.53321e+06
30.481341134347,7.53375e+06
30.561412240062,7.53428e+06
30.56200402936,7.53482e+06
30.564499526098,7.53536e+06
30.565145315396,7.53589e+06
30.565665104694,7.53643e+06
30.568031261886,7.53696e+06
30.569115051184,7.5375e+06
30.569580840482,7.53804e+06
30.644982448431,7.53857e+06
30.645448265083,7.53911e+06
30.646496081735,7.53964e+06
30.648010715039,7.54018e+06
30.649128641993,7.54072e+06
30.650113458645,7.54125e+06
30.650615275297,7.54179e+06
30.6526879086,7.54232e+06
30.653735725252,7.54286e+06
30.655963541903,7.5434e+06
30.656465358555,7.54393e+06
30.657048175207,7.54447e+06
30.658014991859,7.545e+06
30.659349625163,7.54554e+06
30.728462711541,7.54608e+06
30.729654555613,7.54661e+06
30.730246399685,7.54715e+06
30.731689087829,7.54768e+06
30.7329469319,7.54822e+06
30.734039775972,7.54876e+06
30.735501620043,7.54929e+06
30.737287308187,7.54983e+06
30.737834152259,7.55036e+06
30.740026621665,7.5509e+06
30.740993438317,7.55144e+06
30.741531282389,7.55197e+06
30.742723126461,7.55251e+06
30.744147814605,7.55304e+06
30.812323185451,7.55358e+06
30.813332873596,7.55412e+06
30.813969745154,7.55465e+06
30.816006405811,7.55519e+06
30.817198277369,7.55572e+06
30.818570093954,7.55626e+06
30.819509965512,7.5568e+06
30.82090262617,7.55733e+06
30.821842497728,7.55787e+06
30.823005095576,7.5584e+06
30.825005838692,7.55894e+06
30.82596371025,7.55948e+06
30.829158581807,7.56001e+06
30.829768453365,7.56055e+06
30.895319673105,7.56108e+06
30.899198232806,7.56162e+06
30.899709104364,7.56216e+06
30.902380902536,7.56269e+06
30.903284801622,7.56323e+06
30.904296700708,7.56376e+06
30.904816599794,7.5643e+06
30.906151397966,7.56484e+06
30.907208297052,7.56537e+06
30.907674196138,7.56591e+06
30.909560095224,7.56644e+06
30.91024199431,7.56698e+06
30.913875853869,7.56752e+06
30.915677551127,7.56805e+06
30.978505174523,7.56859e+06
30.982858619546,7.56912e+06
30.984419518632,7.56966e+06
30.985332417718,7.5702e+06
30.986326316804,7.57073e+06
30.987795114976,7.57127e+06
30.988780014062,7.5718e+06
30.990608812234,7.57234e+06
30.994805509492,7.57288e+06
30.99748436905,7.57341e+06
30.998460268136,7.57395e+06
31.003259107745,7.57448e+06
31.004334034457,7.57502e+06
31.004808961169,7.57556e+06
31.062051703518,7.57609e+06
31.066071148541,7.57663e+06
31.067633075253,7.57716e+06
31.068690001965,7.5777e+06
31.069692928677,7.57824e+06
31.072690643969,7.57877e+06
31.073174570681,7.57931e+06
31.074204497393,7.57984e+06
31.077901038487,7.58038e+06
31.080462898045,7.58092e+06
31.081447797131,7.58145e+06
