X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
68.971801723041,1
69.971801723041,2
102.431627561158,3
164.503520862467,4
221.686620926798,5
222.686620926798,6
358.135915728402,7
424.084378921186,8
