X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
73.740063488981,1
74.740063488981,2
99.256583666439,3
100.256583666439,4
102.256583666439,5
167.671284979632,6
224.32438589036,7
225.32438589036,8
347.472400190223,9
