X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
99.296379494346,1
100.296379494346,2
163.010722176948,3
232.374120393159,4
329.441065543995,5
