X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
31.246360814779,1.01771
32.121554943194,0.775194
33.026183555721,0.804629
33.958554923578,0.832371
359.177871628515,325.119
361.173098511835,1.89523
362.602263786657,1.32917
364.026394591411,1.32413
365.453167983337,1.32677
366.880484995393,1.32732
368.310362314728,1.32988
369.733350896162,1.32299
371.158166944999,1.32482
372.589595455891,1.33143
374.015883227794,1.32629
375.442296420888,1.32641
376.871369093619,1.32907
378.29953671415,1.32817
379.731292438733,1.33176
381.156235858292,1.32494
382.580538950755,1.3243
384.012078705665,1.33154
385.438695381849,1.32662
386.86541274626,1.32672
388.298670421268,1.33326
389.735122868359,1.33645
391.171144347036,1.33602
392.630641580315,1.3595
394.082504468823,1.35186
395.55240135277,1.3699
397.044962100774,1.39256
399.005963163051,1.861
405.024654736395,5.91869
439.096143263176,33.9715
