X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
31.245899015999,1.01772
32.123301240261,0.777402
33.005975357616,0.782674
34.257867427076,1.15189
68.544222100615,34.1864
69.915289756977,1.27107
71.156861707711,1.14157
72.399744018358,1.14288
73.647479059381,1.14774
74.894540946124,1.14706
76.148338659433,1.1538
77.406496746586,1.15816
78.669880048126,1.16338
79.980726692094,1.21085
114.189541459967,34.1088
115.93917925646,1.64964
117.179809207429,1.14063
118.421073926366,1.14126
119.661163993672,1.14009
120.903258814518,1.14209
122.145656345891,1.1424
123.38981399392,1.14416
124.634421077461,1.14461
125.87491693333,1.1405
127.121444470432,1.14653
128.371335672536,1.14989
129.630328003762,1.15899
130.897964604679,1.16764
132.203863958371,1.2059
133.509052626451,1.20519
134.898886131086,1.28983
170.760282656517,35.7614
172.124636260564,1.26435
173.370418263175,1.14578
174.617353848523,1.14694
175.864032744003,1.14668
177.121197710994,1.15716
178.385969745888,1.16477
179.650947220783,1.16498
180.932115467729,1.18117
182.217834018817,1.18572
183.523262726294,1.20543
185.211473096439,1.58821
187.07748289249,1.76601
256.13904444309,68.9616
257.566791270801,1.32775
258.992359287117,1.32557
260.417371565128,1.32501
261.842604633467,1.32523
263.265410939559,1.32281
264.686881002519,1.32147
266.109887514602,1.32301
267.53439287381,1.32451
268.962760504384,1.32837
270.392156595831,1.3294
271.823779756933,1.33162
273.254307594738,1.33053
274.688358489224,1.33405
276.138554729694,1.3502
277.595741648195,1.35719
279.056831681902,1.36109
280.956076456117,1.79924
282.529074750678,1.473
284.350703572905,1.72163
286.45059821645,1.99989
