X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
31.254784302575,1.02712
32.151050386116,0.796266
33.068114466494,0.817064
34.087177899621,0.919063
358.442850244493,324.256
360.002349428415,1.4595
361.432588484295,1.33024
362.858226984592,1.32564
364.284423192901,1.3262
365.712216360629,1.32779
367.146289811143,1.33407
368.572795816072,1.32651
370.000244992993,1.32745
371.426442967012,1.3262
372.853723111414,1.32728
374.280276617721,1.32655
375.711646582665,1.33137
377.141359816193,1.32971
378.570582609145,1.32922
379.997732790337,1.32715
381.435858008759,1.33813
382.866523225403,1.33067
384.295969164797,1.32945
385.735165223762,1.3392
387.165506602154,1.33034
388.598101687808,1.3326
390.038573325425,1.34047
391.488021061642,1.34945
392.929773080043,1.34175
395.981228214444,2.95146
404.055247232073,7.97402
