X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
31.251265832474,1.02357
32.141436537475,0.790171
33.352506095168,1.11107
35.964710156484,2.5122
69.269457146921,33.2047
70.517135729465,1.14768
71.759040012952,1.1419
73.005834462718,1.14679
74.24971269547,1.14388
75.496143066877,1.14643
76.768540971327,1.1724
78.039346119296,1.17081
79.330178441361,1.19083
80.838916505333,1.40874
116.231806791871,35.2929
117.480536039457,1.14873
118.722362434248,1.14183
119.968658980885,1.1463
121.213961894404,1.1453
122.457196231497,1.14323
123.703040000538,1.14584
124.949067100336,1.14603
126.1907073882,1.14164
127.437945659878,1.14724
128.690112988884,1.15217
129.944666925048,1.15455
131.233902525041,1.18924
132.656762595061,1.32286
134.581883652599,1.82512
137.263575770231,2.58169
171.479678693377,34.1161
172.726115900505,1.14644
173.96995458094,1.14384
175.222421621417,1.15247
176.473923491977,1.1515
177.728613139918,1.15469
178.997477189217,1.16886
180.263549686494,1.16607
181.541102766547,1.17755
183.956885857875,2.31578
186.574829377537,2.51794
254.896875071962,68.222
256.32779871555,1.33092
257.751797067138,1.324
259.173446816516,1.32165
260.599976563125,1.32653
262.023650509989,1.32367
263.447409629705,1.32376
264.871884807017,1.32448
266.302428019808,1.33054
267.729721783354,1.32729
269.161817841595,1.3321
270.597067768903,1.33525
272.028598624031,1.33153
273.471003016584,1.3424
274.922858605992,1.35186
276.381412835621,1.35855
277.838558335331,1.35715
279.320352501466,1.38179
280.826903358101,1.40655
282.622639337547,1.69574
284.449652395589,1.72701
287.292427780673,2.74278
325.151268089272,37.7588
326.584759546893,1.33349
328.017129661158,1.33237
329.443615746587,1.32649
330.875235268182,1.33162
332.309226344197,1.33399
333.735566425827,1.32634
335.164003269462,1.32844
336.599065615015,1.33506
338.026017365618,1.32695
339.45694863005,1.33093
340.886762939188,1.32981
342.313546904208,1.32678
343.741627009388,1.32808
345.166524168969,1.3249
346.593935260069,1.32741
348.025779222209,1.33184
349.45583767119,1.33006
350.88402213477,1.32818
352.30820649499,1.32418
353.73959358321,1.33139
355.16616104679,1.32657
356.589525095732,1.32336
358.015763070224,1.32624
359.446576698438,1.33081
360.875155515943,1.32858
362.301850873283,1.3267
363.726650462943,1.3248
365.156317714712,1.32967
366.584683696692,1.32837
368.007496661712,1.32281
369.440630712173,1.33313
370.867822970451,1.32719
372.300597058671,1.33277
373.726759533349,1.32616
375.156021246209,1.32926
376.582970709789,1.32695
378.009424756467,1.32645
379.437882156191,1.32846
380.866692681367,1.32881
382.29733011332,1.33064
383.723784352992,1.32645
385.15408536433,1.3303
386.583996865911,1.32991
388.017954949664,1.33396
389.462311538985,1.34436
390.907885533084,1.34557
392.354466266804,1.34658
393.846671574808,1.39221
395.788305480894,1.84163
397.287311251096,1.39901
402.17341953041,4.78611
