X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
31.24416886175,1.0177
32.1197668418,0.775598
33.018325170223,0.798558
36.573736721962,3.45541
357.846812212543,321.173
359.273496246331,1.32668
360.697987338125,1.32449
362.130861807747,1.33287
363.558328138188,1.32747
364.988687680912,1.33036
366.417604593338,1.32892
367.847158730401,1.32955
369.274474449256,1.32732
370.707146785298,1.33267
372.131036335795,1.32389
373.572620546781,1.34158
375.000066308091,1.32745
376.427613638532,1.32755
377.859151329189,1.33154
379.29009919916,1.33095
380.713528667263,1.32343
382.143279447525,1.32975
383.571349851171,1.32807
384.998697819737,1.32735
386.425575202809,1.32688
387.857722578104,1.33215
389.288445419223,1.33072
390.722542938355,1.3341
392.163026166122,1.34048
393.60490219006,1.34188
395.092064066839,1.38716
396.603363082616,1.4113
398.604444782171,1.90108
