X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
67.527358887879,1
68.527358887879,2
102.511875279576,3
165.001955892654,4
231.624000481941,5
373.898629953265,6
437.53988566299,7
