X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
75.569828052219,1
76.569828052219,2
104.777636337188,3
170.769391620529,4
236.108873898419,5
351.473401824204,6
437.46254563608,7
