X,frankfurt_urban_mipv6.MA[0].tcp/rcvd seq
30.226859843282,7.53047e+06
30.310406070574,7.53047e+06
30.311141822694,7.53047e+06
30.394137222148,7.53101e+06
30.395202974268,7.53154e+06
30.477159635294,7.53208e+06
30.477715414798,7.53262e+06
30.479103973806,7.53315e+06
30.47963275331,7.53369e+06
30.560620855386,7.53422e+06
30.56158766239,7.53476e+06
30.562662469394,7.5353e+06
30.565113083402,7.53583e+06
30.566998890406,7.53637e+06
30.56794769741,7.5369e+06
30.568656504414,7.53744e+06
30.569722311418,7.53798e+06
30.645110323505,7.53851e+06
30.646708158075,7.53905e+06
30.648665992645,7.53958e+06
30.651711827213,7.54012e+06
30.652732661783,7.54066e+06
30.653852496353,7.54119e+06
30.654972330923,7.54173e+06
30.655519165493,7.54226e+06
30.656889834633,7.5428e+06
30.658018669203,7.54334e+06
30.659523338343,7.54387e+06
30.660616172913,7.54441e+06
30.661226007483,7.54494e+06
30.663186676623,7.54548e+06
30.729105819233,7.54602e+06
30.730915585934,7.54655e+06
30.732511310374,7.54709e+06
30.734572322942,7.54762e+06
30.738415661222,7.54816e+06
30.739337523442,7.5487e+06
30.740916385661,7.54923e+06
30.741946247881,7.54977e+06
30.742520110101,7.5503e+06
30.745008337782,7.55084e+06
30.746227200002,7.55138e+06
30.748109924442,7.55191e+06
30.749067786662,7.55245e+06
30.750079648882,7.55298e+06
30.812020342644,7.55352e+06
30.814251971565,7.55406e+06
30.815542833785,7.55459e+06
30.817423846353,7.55513e+06
30.821294184633,7.55566e+06
30.822468074567,7.5562e+06
30.823875909072,7.55674e+06
30.825716799006,7.55727e+06
30.827358688939,7.55781e+06
30.828352578873,7.55834e+06
30.830066468806,7.55888e+06
30.83137535874,7.55942e+06
30.832324248674,7.55995e+06
30.833516138608,7.56049e+06
30.894907879912,7.56102e+06
30.897229508833,7.56156e+06
30.898601371053,7.5621e+06
30.90140306891,7.56263e+06
30.904352735758,7.56317e+06
30.905499625692,7.5637e+06
30.908231460196,7.56424e+06
30.908724377844,7.56478e+06
30.910210240064,7.56531e+06
30.911307445044,7.56585e+06
30.913188019931,7.56638e+06
30.915247799799,7.56692e+06
