X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
73.877720129831,1
74.877720129831,2
103.290941642081,3
164.076319592281,4
232.707912321603,5
357.62438204839,6
