X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
63.42135761452,1
64.42135761452,2
102.549307959286,3
169.812806660199,4
228.96567983066,5
400.244710449573,6
