X,frankfurt_urban_mipv6.MA[0].tcp/rcvd seq
30.227626669005,7.53056e+06
30.311037762707,7.53056e+06
30.311728467783,7.53056e+06
30.394966780643,7.5311e+06
30.396068485719,7.53163e+06
30.477944107197,7.53217e+06
30.478964839661,7.5327e+06
30.479904572125,7.53324e+06
30.480631304589,7.53378e+06
30.561083461173,7.53431e+06
30.561585221093,7.53485e+06
30.563689658565,7.53538e+06
30.564692418485,7.53592e+06
30.565221178405,7.53646e+06
30.565740938325,7.53699e+06
30.566269698245,7.53753e+06
30.570272497844,7.53806e+06
30.64472460255,7.5386e+06
30.645709389976,7.53914e+06
30.646184177402,7.53967e+06
30.647186964828,7.54021e+06
30.648252752254,7.54074e+06
30.64926453968,7.54128e+06
30.649730327106,7.54182e+06
30.650358114532,7.54235e+06
30.651728689384,7.54289e+06
30.65275847681,7.54342e+06
30.653689264236,7.54396e+06
30.654737051662,7.5445e+06
30.655622839088,7.54503e+06
30.656616626514,7.54557e+06
30.727720011562,7.5461e+06
30.729287586414,7.54664e+06
30.731271401443,7.54718e+06
30.733398523544,7.54771e+06
30.734518338574,7.54825e+06
30.735638153604,7.54878e+06
30.736112968634,7.54932e+06
30.736756673248,7.54986e+06
30.737732460674,7.55039e+06
30.7386812481,7.55093e+06
30.73983206313,7.55146e+06
30.74286313828,7.552e+06
30.744783953309,7.55254e+06
30.745903768339,7.55307e+06
30.810913448212,7.55361e+06
30.812409023064,7.55414e+06
30.81427426859,7.55468e+06
30.816483960194,7.55522e+06
30.818465645598,7.55575e+06
30.819833109898,7.55629e+06
30.8209349526,7.55682e+06
30.82334731481,7.55736e+06
30.824278157512,7.5579e+06
30.826208000213,7.55843e+06
30.827120842915,7.55897e+06
30.827649685617,7.5595e+06
30.828634528319,7.56004e+06
30.829395371021,7.56058e+06
30.893917898698,7.56111e+06
30.89559347355,7.56165e+06
30.897521719076,7.56218e+06
30.900244424538,7.56272e+06
30.901623109943,7.56326e+06
30.902990574243,7.56379e+06
30.904770217154,7.56433e+06
30.906387779155,7.56486e+06
30.907372621857,7.5654e+06
30.909239464558,7.56594e+06
30.910726149962,7.56647e+06
30.912534835366,7.56701e+06
30.914950705784,7.56754e+06
30.915980576204,7.56808e+06
30.976976363043,7.56862e+06
30.978669937895,7.56915e+06
30.98103018342,7.56969e+06
30.983320902742,7.57022e+06
30.984897643582,7.57076e+06
30.987311384422,7.5713e+06
30.987981695358,7.57183e+06
30.989491257359,7.57237e+06
30.990584127779,7.5729e+06
30.994379813182,7.57344e+06
30.995454683602,7.57398e+06
30.996547554022,7.57451e+06
30.998081183988,7.57505e+06
30.999913054408,7.57558e+06
31.060043855155,7.57612e+06
31.061719430007,7.57666e+06
31.064889675531,7.57719e+06
31.066487394854,7.57773e+06
31.069330577323,7.57826e+06
31.07100418747,7.5788e+06
31.07160605789,7.57934e+06
31.073255854362,7.57987e+06
31.076030434874,7.58041e+06
31.077366305294,7.58094e+06
31.07854920353,7.58148e+06
31.081092101765,7.58202e+06
31.082041000001,7.58255e+06
31.083070560428,7.58309e+06
31.143111375091,7.58362e+06
31.144963251875,7.58416e+06
31.147885195467,7.5847e+06
31.14966291479,7.58523e+06
31.152506097259,7.58577e+06
31.154637577826,7.5863e+06
31.155703503894,7.58684e+06
31.156313429962,7.58738e+06
31.15906195481,7.58791e+06
31.160866880878,7.58845e+06
31.162887806946,7.58898e+06
31.164150621701,7.58952e+06
31.165441547769,7.59006e+06
31.167808473837,7.59059e+06
31.226277922873,7.59113e+06
31.228813799656,7.59166e+06
31.231060743249,7.5922e+06
31.237618462568,7.59274e+06
31.239477416496,7.59327e+06
31.241798324352,7.59381e+06
31.24371127828,7.59434e+06
31.245423186136,7.59488e+06
31.246449140064,7.59542e+06
31.429156349748,7.59593e+06
31.429829361078,7.59593e+06
31.430868372408,7.59646e+06
31.432526395068,7.597e+06
31.438066440388,7.59754e+06
31.438694451718,7.59807e+06
31.441560474377,7.59861e+06
31.442473485707,7.59914e+06
31.443440497037,7.59968e+06
31.443969508367,7.60022e+06
31.445052531027,7.60075e+06
31.446118542357,7.60129e+06
31.446602553687,7.60182e+06
31.447086565017,7.60236e+06
31.450098610337,7.6029e+06
31.513011975793,7.60343e+06
31.517506039916,7.60397e+06
31.518089080054,7.6045e+06
31.521681085236,7.60504e+06
