X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
31.244302779917,1.01826
32.119686441034,0.775384
33.019279675162,0.799593
33.950412562433,0.831133
36.06173867696,2.01133
70.978444554831,34.8167
72.223302385742,1.14486
73.468231861738,1.14493
74.716799629993,1.14857
75.961056166991,1.14426
77.210667732992,1.14961
78.4802799383,1.16961
79.76683407815,1.18655
82.620711542212,2.75388
116.482233541439,33.7615
117.725239582376,1.14301
118.968932003879,1.14369
120.210391650258,1.14146
121.450790649603,1.1404
122.690737601946,1.13995
123.935456140708,1.14472
125.176952917588,1.1415
126.416554222877,1.1396
127.662483775473,1.14593
128.927545257584,1.16506
130.191465324103,1.16392
131.459989608296,1.16852
132.863271854422,1.30328
135.047740836685,2.08447
265.803812205187,130.656
267.655190078395,1.75138
269.083461657053,1.32827
270.522430500482,1.33897
271.954432959547,1.332
273.40420297411,1.34977
274.844868563284,1.34067
276.293796770211,1.34893
277.756520312441,1.36272
279.205827733886,1.34931
280.674594457807,1.36877
282.163450462781,1.38886
283.669364671942,1.40591
285.443781307032,1.67442
287.481482077004,1.9377
326.150554701625,38.5691
327.575920435599,1.32537
328.997556934847,1.32164
330.420307676015,1.32275
331.842480864793,1.32217
333.26727739208,1.3248
334.691250928045,1.32397
336.123047910791,1.3318
337.547318504236,1.32427
338.973012246917,1.32569
340.395719626785,1.32271
341.825634099137,1.32991
343.248821207361,1.32319
344.676605815039,1.32778
346.101841313044,1.32524
347.533083817564,1.33124
348.958243695894,1.32516
350.382934872156,1.32469
351.808328785665,1.32539
353.235665047069,1.32734
354.660882399903,1.32522
356.092196498445,1.33131
357.514952758241,1.32276
358.940631636571,1.32568
360.365411033301,1.32478
361.79331492566,1.3279
363.218647668664,1.32533
364.64389668232,1.32525
366.071379803766,1.32748
367.500203037634,1.32882
368.923523537522,1.32332
370.349932354969,1.32641
371.774966237931,1.32503
373.204596088725,1.32963
374.629270202102,1.32467
376.053063080432,1.32379
377.481956963394,1.32889
378.920155907086,1.3382
380.345290650697,1.32513
381.770159467935,1.32487
383.197089070494,1.32693
384.623843556715,1.32675
386.051027685441,1.32718
387.479775497333,1.32875
388.907188523627,1.32741
390.340853540005,1.33367
391.777636126989,1.33678
393.777879054006,1.90024
395.296357213067,1.41848
396.773585642383,1.37723
398.33685764708,1.46327
