X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
71.509683047788,1
72.509683047788,2
106.623653241526,3
171.851781412332,4
230.82512634714,5
337.436200377881,6
435.936667992484,7
