X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
70.886881147487,1
71.886881147487,2
101.513465299005,3
180.585190653738,4
227.009100034459,5
228.009100034459,6
359.745739090865,7
432.597861738273,8
