X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
62.827928207493,1
63.827928207493,2
108.543450935398,3
163.692471820343,4
233.715726361271,5
375.255225264276,6
