X,frankfurt_urban_mipv6.MA[0].tcpApp[0]/endToEndDelay:vector
31.245665315594,1.01888
32.128559078747,0.782894
33.021889403758,0.79333
34.300073394537,1.17818
70.467960976408,36.0679
71.838795773953,1.27083
73.084469697138,1.14567
74.327870380487,1.1434
75.583847657346,1.15598
76.836564594349,1.15272
78.096198455609,1.15963
79.374410747395,1.17821
81.32233832556,1.84793
116.639610255886,35.2173
117.883633212018,1.14402
119.124915189021,1.14128
120.366865838913,1.14195
121.609538605207,1.14267
122.85432110654,1.14478
124.098600014015,1.14428
125.343783348175,1.14518
126.586954323061,1.14317
127.830785425571,1.14383
129.082697879038,1.15191
130.346410398792,1.16371
131.624166807006,1.17776
132.920214009942,1.19605
134.384894204028,1.36468
169.799002758008,35.3141
171.045902312334,1.1469
172.288450789473,1.14255
173.534135863364,1.14569
174.786799036785,1.15266
176.03393872225,1.14714
177.289854407302,1.15592
178.544934826909,1.15508
179.806480892199,1.16155
181.092210187845,1.18573
182.384963389192,1.19275
183.681159318945,1.1962
185.829450965473,2.04829
258.023503954537,72.0941
259.876536335825,1.75303
261.300946267503,1.32441
262.730208738655,1.32926
264.161786120206,1.33158
265.587961174324,1.32618
267.015721913277,1.32776
268.446750147204,1.33103
269.87932940187,1.33258
271.313143059772,1.33381
272.757289165903,1.34415
274.212935557588,1.35565
275.655760980929,1.34283
277.116517416013,1.36076
278.579227924813,1.36271
280.520601559385,1.84137
281.998789740521,1.37819
283.474792670592,1.376
284.988015701414,1.41322
288.790085750052,3.70207
355.30045470167,66.4104
356.726265573795,1.32581
358.154392630745,1.32813
359.583201679108,1.32881
361.016396319006,1.33319
362.446396977036,1.33
363.877197033986,1.3308
365.310158137432,1.33296
366.741638895977,1.33148
368.167943501535,1.3263
369.596583686126,1.32864
371.026238546641,1.32965
372.454974823567,1.32874
373.884202095645,1.32923
375.321864783846,1.33766
376.751938733232,1.33007
378.177695925646,1.32576
379.604904778236,1.32721
381.036115506662,1.33121
382.462793184692,1.32668
383.892273446485,1.32948
385.321556818899,1.32928
386.752176694217,1.33062
388.180361544264,1.32818
389.621741790076,1.34138
391.073626243707,1.35188
392.51209016226,1.33846
393.95889862284,1.34681
395.44244557446,1.38355
396.924864668865,1.38242
398.450933733555,1.42607
404.762393620722,6.21146
