X,frankfurt_urban_mipv6.MA[0].tcp/rcvd seq
30.226531851239,7.53042e+06
30.309978139906,7.53042e+06
30.31051593833,7.53042e+06
30.39330335326,7.53095e+06
30.393814151684,7.53149e+06
30.476601580438,7.53203e+06
30.47712140651,7.53256e+06
30.477605232582,7.5331e+06
30.478993884726,7.53363e+06
30.561373689047,7.53417e+06
30.561974542895,7.53471e+06
30.563354250591,7.53524e+06
30.564081104439,7.53578e+06
30.565424812135,7.53631e+06
30.567781519831,7.53685e+06
30.569664227527,7.53739e+06
30.570346081375,7.53792e+06
30.644780027167,7.53846e+06
30.645371908851,7.53899e+06
30.647442553903,7.53953e+06
30.647962435587,7.54007e+06
30.649037317271,7.5406e+06
30.650417080639,7.54114e+06
30.651527962323,7.54167e+06
30.652200844007,7.54221e+06
30.654854607375,7.54275e+06
30.656416489059,7.54328e+06
30.657500370743,7.54382e+06
30.658467252427,7.54435e+06
30.658942134111,7.54489e+06
30.659945015795,7.54543e+06
30.728267420964,7.54596e+06
30.728868330494,7.5465e+06
30.7308309477,7.54703e+06
30.73212185723,7.54757e+06
30.73480267629,7.54811e+06
30.73585958582,7.54864e+06
30.73688949535,7.54918e+06
30.73791040488,7.54971e+06
30.73863731441,7.55025e+06
30.73974822394,7.55079e+06
30.74034913347,7.55132e+06
30.74281577159,7.55186e+06
30.744466681119,7.55239e+06
30.745733590648,7.55293e+06
30.811682870486,7.55347e+06
30.812229807928,7.554e+06
30.813852487692,7.55454e+06
30.816308306752,7.55507e+06
30.817779216282,7.55561e+06
30.819061153724,7.55615e+06
30.822279854401,7.55668e+06
30.823468673462,7.55722e+06
30.824978610903,7.55775e+06
30.825846548345,7.55829e+06
30.827352423229,7.55883e+06
30.830203235555,7.55936e+06
30.833556172996,7.5599e+06
30.834121110438,7.56043e+06
30.895206361876,7.56097e+06
30.897286979082,7.56151e+06
30.897806916524,7.56204e+06
30.8992938607,7.56258e+06
30.900843652836,7.56311e+06
30.903335721756,7.56365e+06
30.907766178935,7.56419e+06
30.908769116377,7.56472e+06
30.909763081987,7.56526e+06
30.911412928703,7.56579e+06
30.914936831754,7.56633e+06
30.915573797364,7.56687e+06
30.918076615912,7.5674e+06
30.919160581522,7.56794e+06
30.978029929908,7.56847e+06
30.980603484556,7.56901e+06
30.981642450166,7.56955e+06
30.982694442816,7.57008e+06
30.984048408426,7.57062e+06
30.986186303872,7.57115e+06
30.990616761051,7.57169e+06
30.992097726661,7.57223e+06
30.993584657881,7.57276e+06
30.995063589101,7.5733e+06
30.99839737948,7.57383e+06
30.99951734509,7.57437e+06
31.003086488139,7.57491e+06
31.00411948243,7.57544e+06
31.061537526364,7.57598e+06
31.063526081013,7.57651e+06
31.064538075305,7.57705e+06
31.065734039273,7.57759e+06
31.066953004883,7.57812e+06
31.069009900329,7.57866e+06
31.073990357508,7.57919e+06
31.076471254338,7.57973e+06
31.07787224863,7.58027e+06
31.079085242921,7.5808e+06
31.081579975937,7.58134e+06
31.083891964521,7.58187e+06
31.087078093228,7.58241e+06
31.08819808752,7.58295e+06
31.144343151644,7.58348e+06
31.147069706292,7.58402e+06
31.148117729548,7.58455e+06
31.149147752804,7.58509e+06
31.15027677606,7.58563e+06
31.152067525609,7.58616e+06
31.156786982788,7.5867e+06
31.164655601217,7.58723e+06
31.165685595509,7.58777e+06
31.166787589801,7.58831e+06
31.167853613057,7.58884e+06
31.172256659567,7.58938e+06
31.174925682822,7.58991e+06
31.175499706078,7.59045e+06
31.227211805679,7.59099e+06
31.230010360327,7.59152e+06
31.232071412129,7.59206e+06
31.232618463931,7.59259e+06
31.234034567535,7.59313e+06
31.235441179644,7.59367e+06
31.239799636823,7.5942e+06
31.248046255251,7.59474e+06
31.249243307053,7.59527e+06
31.431718857693,7.59579e+06
31.432256964713,7.59579e+06
31.432768071733,7.59632e+06
31.434947392793,7.59686e+06
31.435413499813,7.59739e+06
31.435987606833,7.59793e+06
31.436543713853,7.59847e+06
31.438004927893,7.599e+06
31.439960248953,7.59954e+06
31.440927355973,7.60007e+06
31.441510462993,7.60061e+06
31.442012570013,7.60115e+06
31.443491784053,7.60168e+06
31.444512891073,7.60222e+06
31.445416998093,7.60275e+06
31.516111915875,7.60329e+06
31.517088050087,7.60383e+06
31.519349450975,7.60436e+06
31.521169772035,7.6049e+06
31.524926307135,7.60543e+06
31.525929441347,7.60597e+06
31.526566575559,7.60651e+06
31.527686709771,7.60704e+06
31.530219978195,7.60758e+06
31.531961112406,7.60811e+06
31.532445246618,7.60865e+06
31.533478380829,7.60919e+06
31.534490515041,7.60972e+06
31.538462051889,7.61026e+06
31.599628666592,7.61079e+06
31.600613827752,7.61133e+06
31.602254215167,7.61187e+06
31.606767536226,7.6124e+06
31.608275697386,7.61294e+06
31.60992133975,7.61347e+06
31.610824473963,7.61401e+06
31.612753796283,7.61455e+06
31.613828957443,7.61508e+06
31.618309145019,7.61562e+06
31.619666306178,7.61615e+06
31.621315628498,7.61669e+06
31.622426789658,7.61723e+06
31.625797273138,7.61776e+06
31.682524444258,7.6183e+06
31.683428605418,7.61883e+06
31.685311992833,7.61937e+06
31.690204313892,7.61991e+06
31.69322347505,7.62044e+06
31.69492063621,7.62098e+06
31.69604979737,7.62151e+06
31.697562735109,7.62205e+06
31.699285896268,7.62259e+06
31.704211419516,7.62312e+06
31.706538607379,7.62366e+06
31.707541795243,7.62419e+06
31.708250983107,7.62473e+06
