X,frankfurt_urban_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
71.351959992802,1
72.351959992802,2
102.609523645578,3
170.28214595739,4
230.231216422824,5
336.418165043873,6
