X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateCa:vector
110.157938487372,1
216.313173607222,2
302.90223158203,3
345.188910863324,4
384.505202667125,5
385.005202667125,6
385.505202667125,7
385.772455105083,8
386.272455105083,9
386.772455105083,10
387.272455105083,11
390.411457681545,12
390.911457681545,13
391.411457681545,14
391.911457681545,15
392.411457681545,16
392.911457681545,17
393.411457681545,18
393.911457681545,19
394.411457681545,20
394.911457681545,21
395.411457681545,22
395.911457681545,23
396.411457681545,24
396.911457681545,25
397.411457681545,26
397.911457681545,27
398.411457681545,28
398.911457681545,29
399.411457681545,30
399.911457681545,31
400.411457681545,32
400.911457681545,33
401.411457681545,34
401.911457681545,35
402.411457681545,36
402.911457681545,37
403.411457681545,38
403.911457681545,39
404.411457681545,40
404.911457681545,41
405.411457681545,42
405.911457681545,43
406.411457681545,44
406.911457681545,45
407.411457681545,46
407.911457681545,47
408.411457681545,48
408.911457681545,49
409.411457681545,50
409.911457681545,51
410.411457681545,52
410.911457681545,53
411.411457681545,54
411.911457681545,55
412.411457681545,56
412.911457681545,57
413.411457681545,58
413.911457681545,59
414.411457681545,60
414.911457681545,61
415.411457681545,62
415.911457681545,63
416.411457681545,64
416.911457681545,65
417.411457681545,66
417.911457681545,67
418.411457681545,68
418.911457681545,69
419.411457681545,70
419.911457681545,71
420.411457681545,72
420.911457681545,73
421.411457681545,74
421.911457681545,75
422.411457681545,76
422.911457681545,77
423.411457681545,78
423.911457681545,79
424.411457681545,80
424.911457681545,81
425.411457681545,82
425.911457681545,83
426.411457681545,84
426.911457681545,85
427.411457681545,86
427.911457681545,87
427.921320298607,88
428.421320298607,89
428.921320298607,90
429.13517644989,91
