X,frankfurt_urban_n_vehicles.MA[5].idLayer/sequenceUpdateCa:vector
110.773557938262,1
111.273557938262,2
111.773557938262,3
186.252158994123,4
301.564222383371,5
342.739641446986,6
380.754064828651,7
381.254064828651,8
381.754064828651,9
381.925396568212,10
382.425396568212,11
382.925396568212,12
383.425396568212,13
383.925396568212,14
384.425396568212,15
384.925396568212,16
385.425396568212,17
385.925396568212,18
386.425396568212,19
386.925396568212,20
387.425396568212,21
387.925396568212,22
388.425396568212,23
388.925396568212,24
389.425396568212,25
389.925396568212,26
390.425396568212,27
390.925396568212,28
391.425396568212,29
391.925396568212,30
392.425396568212,31
392.925396568212,32
393.425396568212,33
393.925396568212,34
394.425396568212,35
394.925396568212,36
395.425396568212,37
395.925396568212,38
396.425396568212,39
396.925396568212,40
397.425396568212,41
397.925396568212,42
398.425396568212,43
398.925396568212,44
399.425396568212,45
399.925396568212,46
400.425396568212,47
400.925396568212,48
401.425396568212,49
401.925396568212,50
402.425396568212,51
402.925396568212,52
403.425396568212,53
403.925396568212,54
404.425396568212,55
406.314231980891,56
