X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
202.133376560266,1
203.133376560266,2
205.133376560266,3
209.133376560266,4
217.133376560266,5
233.133376560266,6
265.133376560266,7
297.133376560266,8
302.918649294038,1
303.918649294038,2
305.918649294038,3
309.918649294038,4
317.918649294038,5
333.918649294038,6
347.248818887665,1
348.248818887665,2
350.248818887665,3
354.248818887665,4
362.248818887665,5
378.248818887665,6
406.361253210057,1
407.361253210057,2
