X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
200.840178076745,1
201.840178076745,2
203.840178076745,3
207.840178076745,4
215.840178076745,5
231.840178076745,6
263.840178076745,7
294.836992965215,1
295.836992965215,2
297.836992965215,3
301.836992965215,4
309.836992965215,5
325.836992965215,6
342.853201280003,1
343.853201280003,2
345.853201280003,3
349.853201280003,4
357.853201280003,5
373.853201280003,6
404.490812777956,1
405.490812777956,2
407.490812777956,3
