X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
191.783942544514,1
192.783942544514,2
194.783942544514,3
198.783942544514,4
206.783942544514,5
222.783942544514,6
254.783942544514,7
286.783942544514,8
301.402553731095,1
302.402553731095,2
304.402553731095,3
308.402553731095,4
316.402553731095,5
332.402553731095,6
336.161594950217,1
337.161594950217,2
339.161594950217,3
343.161594950217,4
351.161594950217,5
367.161594950217,6
399.161594950217,7
