X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
205.420701795873,1
206.420701795873,2
208.420701795873,3
212.420701795873,4
220.420701795873,5
236.420701795873,6
268.420701795873,7
293.676782315401,1
294.676782315401,2
296.676782315401,3
300.676782315401,4
308.676782315401,5
324.676782315401,6
340.404686191568,1
341.404686191568,2
343.404686191568,3
347.404686191568,4
355.404686191568,5
371.404686191568,6
403.404686191568,7
407.292470110415,1
