X,frankfurt_urban_n_vehicles_mipv6.MA[6].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_mipv6.MA[6].udpApp[0]/rcvdPk:vector(packetBytes)
44.135313758845,1032,1024
44.138141209321,1032,1024
44.140484129123,1032,1024
44.141698048925,1032,1024
44.142253968727,1032,1024
44.143817888529,1032,1024
44.145586529482,1032,1024
44.183176875136,1032,1024
44.1886483364,1032,1024
44.197749104083,1032,1024
44.200700574835,1032,1024
44.201283508367,1032,1024
44.248074334592,1032,1024
44.249337268124,1032,1024
44.26714679747,1032,1024
44.274514305011,1032,1024
44.300248704144,1032,1024
44.343006873813,1032,1024
44.346845087958,1032,1024
44.418703899957,1032,1024
44.442588387821,1032,1024
44.446440399235,1032,1024
44.566872950888,1032,1024
44.572163113687,1032,1024
44.582467269535,1032,1024
44.585299692564,1032,1024
44.591217605616,1032,1024
44.604946468039,1032,1024
44.620203503806,1032,1024
44.658902043649,1032,1024
44.680982125294,1032,1024
44.736569563465,1032,1024
44.787192201328,1032,1024
44.806783727091,1032,1024
44.808477078247,1032,1024
44.817307763861,1032,1024
44.852520885029,1032,1024
44.861387311023,1032,1024
44.874349762459,1032,1024
44.879709086227,1032,1024
44.895829877357,1032,1024
44.926029337064,1032,1024
44.933336961793,1032,1024
44.955363971438,1032,1024
44.993081233995,1032,1024
45.001454439479,1032,1024
45.01209579317,1032,1024
45.013880126449,1032,1024
45.040251280544,1032,1024
45.042089125003,1032,1024
45.06973823939,1032,1024
45.070875806809,1032,1024
45.141014438332,1032,1024
45.173875104206,1032,1024
45.174521154682,1032,1024
45.176496736894,1032,1024
45.181993348971,1032,1024
45.201885100985,1032,1024
45.207062236679,1032,1024
45.213079681915,1032,1024
45.221271831344,1032,1024
45.249576410604,1032,1024
45.262172016461,1032,1024
45.269066781737,1032,1024
45.272279580531,1032,1024
45.273069643249,1032,1024
45.290005899474,1032,1024
45.297917824694,1032,1024
45.355481341367,1032,1024
45.356760279669,1032,1024
45.406019156583,1032,1024
45.409027944065,1032,1024
45.428751405717,1032,1024
45.490765932397,1032,1024
45.542962564901,1032,1024
45.625261198928,1032,1024
45.631996305349,1032,1024
45.63863627096,1032,1024
45.690064341934,1032,1024
45.694771250194,1032,1024
45.735687048736,1032,1024
45.839828139461,1032,1024
45.866661344453,1032,1024
45.888464826699,1032,1024
45.894118932179,1032,1024
45.968241061058,1032,1024
45.983503627806,1032,1024
45.987972148018,1032,1024
45.996459266378,1032,1024
46.04585893016,1032,1024
46.048403264298,1032,1024
46.049902224108,1032,1024
46.06018583988,1032,1024
46.08628664245,1032,1024
46.106871475474,1032,1024
46.110377705209,1032,1024
46.121410271663,1032,1024
46.12791792692,1032,1024
46.161530438394,1032,1024
46.166671861835,1032,1024
46.180789073458,1032,1024
46.213136170147,1032,1024
46.265553615142,1032,1024
46.273280816937,1032,1024
46.275364826465,1032,1024
46.277773423038,1032,1024
46.280071598612,1032,1024
46.31125542258,1032,1024
46.355418113791,1032,1024
46.362462506806,1032,1024
46.390437417222,1032,1024
46.435798880719,1032,1024
46.437026090135,1032,1024
46.454204782882,1032,1024
46.481429072197,1032,1024
46.490257952418,1032,1024
46.49520491954,1032,1024
46.505170203397,1032,1024
46.565987428122,1032,1024
46.586598430876,1032,1024
46.593665518697,1032,1024
46.61343817787,1032,1024
46.647677652678,1032,1024
46.67083567875,1032,1024
46.685327440822,1032,1024
46.697717937609,1032,1024
46.704494769749,1032,1024
46.710337397777,1032,1024
46.719129164577,1032,1024
46.72152543342,1032,1024
46.773158854204,1032,1024
46.793556538564,1032,1024
46.799479593071,1032,1024
46.821832181245,1032,1024
46.833009933628,1032,1024
46.89419402509,1032,1024
46.942814310095,1032,1024
46.963132941572,1032,1024
47.011790366674,1032,1024
47.013072017324,1032,1024
47.037380130674,1032,1024
47.059275960002,1032,1024
47.06198892396,1032,1024
47.062563180024,1032,1024
47.107737498008,1032,1024
47.112929138642,1032,1024
47.186589500504,1032,1024
47.224172414372,1032,1024
47.249005352706,1032,1024
47.253740128524,1032,1024
47.272021753162,1032,1024
47.280438731333,1032,1024
47.295476174761,1032,1024
47.305459150148,1032,1024
47.323382453108,1032,1024
