X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
193.743162822911,1
194.743162822911,2
196.743162822911,3
200.743162822911,4
208.743162822911,5
224.743162822911,6
256.743162822911,7
288.743162822911,8
295.09412875623,1
296.09412875623,2
298.09412875623,3
302.09412875623,4
310.09412875623,5
326.09412875623,6
333.554811554629,1
334.554811554629,2
336.554811554629,3
340.554811554629,4
348.554811554629,5
364.554811554629,6
396.554811554629,7
401.33149315186,1
402.33149315186,2
404.33149315186,3
408.33149315186,4
