X,frankfurt_urban_n_vehicles.MA[0].udpApp[0]/endToEndDelay:vector
35.490750848584,0.0571067
35.491303643146,0.0476595
35.493310437708,0.0396662
35.499607848584,0.0359637
35.508121841996,0.0344777
35.521475841996,0.0378317
35.528121841996,0.0344777
35.538121841996,0.0344777
35.554864841996,0.0412207
35.565084623382,0.0414404
35.572951841996,0.0393077
35.580345841996,0.0367017
35.591961841996,0.0383177
35.598855841996,0.0352117
35.608121835369,0.0344776
35.618819835369,0.0351756
35.628121835369,0.0344776
35.639170835369,0.0355266
35.649044835369,0.0354006
35.658828835369,0.0351846
35.668121835369,0.0344776
35.680507835369,0.0368636
35.692830835369,0.0391866
35.698121835369,0.0344776
35.716520828678,0.0428766
35.720481583428,0.0368374
35.729017828678,0.0353736
35.762934828678,0.0492906
35.764500583428,0.0408564
35.768121828678,0.0344776
35.778121828678,0.0344776
35.788121828678,0.0344776
35.798927828678,0.0352836
35.824387821946,0.0507436
35.829010563232,0.0453664
35.856244304518,0.0526001
35.860430045804,0.0467859
35.86122578709,0.0375816
35.871340821946,0.0376966
35.879531771159,0.0358876
35.892402821946,0.0387586
35.901223815176,0.0375796
35.908121815176,0.0344776
35.922758815176,0.0391146
35.928121815176,0.0344776
35.943811815176,0.0401676
35.948121815176,0.0344776
35.958121815176,0.0344776
35.970629815176,0.0369856
35.978981815176,0.0353376
35.996295815176,0.0426516
35.998121815176,0.0344776
36.008666808358,0.0350226
36.020390808358,0.0367466
36.02905854037,0.0354143
36.038121808358,0.0344776
36.04888245889,0.0352383
36.065944808358,0.0423006
36.068121808358,0.0344776
36.081335522468,0.0376913
36.088720808358,0.0350766
36.099062808358,0.0354186
36.108819801492,0.0351756
36.119215801492,0.0355716
36.130462801492,0.0368186
36.142087801492,0.0384436
36.150273801492,0.0366296
36.165265801492,0.0416216
36.182222801492,0.0485786
36.18281150187,0.0391673
36.189161801492,0.0355176
36.213032794581,0.0493886
36.228475481137,0.0548313
36.229253167693,0.045609
36.229940854249,0.0362967
36.238121794581,0.0344776
36.248121794581,0.0344776
36.274351794581,0.0507076
36.284299481137,0.0506553
36.285005167693,0.041361
36.288121794581,0.0344776
36.298121794581,0.0344776
36.30878378761,0.0351396
36.32314078761,0.0394966
36.34723178761,0.0535876
36.348824460224,0.0451803
36.350597132838,0.0369529
36.35812178761,0.0344776
36.36892778761,0.0352836
36.38207078761,0.0384266
36.388638952526,0.0349948
36.39812178761,0.0344776
36.412665984534,0.0390218
36.419486596703,0.0358424
