X,frankfurt_urban_n_vehicles.MA[1].udpApp[0]/rcvdPkLifetime:vector
33.115162934691,0.0980824
33.115818224613,0.0887377
33.117436514535,0.080356
33.119594804457,0.0725142
33.126824337334,0.0697438
33.136793337335,0.0697128
33.145929337335,0.0688488
33.155929337335,0.0688488
33.165929337335,0.0688488
33.175929344465,0.0688488
33.186752169413,0.0696716
33.20097599923,0.0738954
33.206685351486,0.0696048
33.215929351486,0.0688488
33.226676351486,0.0695958
33.238500993551,0.0714204
33.245929351486,0.0688488
33.255929351486,0.0688488
33.267495351486,0.0704148
33.276766358507,0.0696858
33.286712358507,0.0696318
33.295929358507,0.0688488
33.311001000815,0.0739204
33.315929365383,0.0688488
33.329886325019,0.0728058
33.337184409241,0.0701039
33.345929365383,0.0688488
33.355929365383,0.0688488
33.366725365382,0.0696448
33.378293365771,0.0712128
33.389658372256,0.0725778
33.403449561649,0.076369
33.409896098666,0.0728155
33.421054227495,0.0739737
33.426694379015,0.0696138
33.440185379013,0.0731048
33.446901379015,0.0698208
33.456123972305,0.0690434
33.466721379015,0.0696408
33.47674338577,0.0696628
33.488204385769,0.0711238
33.497523306831,0.0704428
33.505929392412,0.0688488
33.518911034096,0.0718305
33.528474034097,0.0713935
33.540907736921,0.0738272
33.548582034097,0.0715015
33.560831088592,0.0737505
33.569258354166,0.0721778
33.578699034097,0.0716185
33.588258034097,0.0711775
33.596243399053,0.0691628
33.608601047115,0.0715205
33.619534094581,0.0724535
33.625929405562,0.0688489
33.639824047115,0.0727435
33.648911219163,0.0718307
33.656243405562,0.0691629
33.666817459537,0.0697369
33.675929412071,0.0688489
33.68691441207,0.0698339
33.69650480283,0.0694242
33.706243418497,0.0691629
33.716023590545,0.068943
33.725929418497,0.0688489
33.736160188447,0.0690796
33.745929418497,0.0688489
33.75610414098,0.0690236
33.767240889267,0.0701603
33.775929424923,0.0688489
33.798816059967,0.0817355
33.801295436629,0.0742149
33.806658431205,0.0695779
33.816995431204,0.0699149
33.826986431204,0.0699059
33.836376630885,0.0692961
33.850685326203,0.0736048
33.861281171965,0.0742006
33.867071431205,0.0699909
33.876786006895,0.0697055
33.8928161791,0.0757356
33.90638507871,0.0793045
33.908330084889,0.0712495
33.917491697338,0.0704111
33.925929443666,0.0688489
33.936270185284,0.0691896
33.947616443665,0.0705359
33.958267084889,0.0711865
33.966431480188,0.0693509
33.976243449845,0.0691629
33.986627457596,0.0695469
33.998127449844,0.0710469
34.009559097028,0.0724785
34.018282209993,0.0712017
34.034371851214,0.0772913
34.043670863356,0.0765903
34.047935097029,0.0708545
34.073914222242,0.0868337
34.076323629683,0.0792431
34.077033037125,0.0699525
34.088025097029,0.0709445
34.096716461984,0.0696359
34.109046234236,0.0719657
34.116577467909,0.0694969
34.132434467905,0.0753539
34.135929467909,0.0688489
34.150166815444,0.0730863
34.155929467909,0.0688489
34.165929467909,0.0688489
34.179226018482,0.0721455
34.185929473833,0.0688489
34.195929473833,0.0688489
34.206802479642,0.0697219
34.221075605499,0.0739951
34.228726120495,0.0716456
34.237234257964,0.0701537
34.245929479642,0.0688489
34.257036479642,0.0699559
34.266734479641,0.0696539
34.279703485448,0.0726229
34.291252916357,0.0741724
34.297960485451,0.0708799
34.307540059522,0.0704595
34.316599491144,0.0695189
34.3261812812,0.0691007
34.354181131883,0.0771006
34.368743287009,0.0816627
34.369911729305,0.0728312
34.376918866774,0.0698383
34.386243496839,0.0691629
34.405669944729,0.0785894
34.406487303992,0.0694067
34.416243502434,0.0691629
34.434180143073,0.0770996
34.436742823344,0.0696623
34.452992679619,0.0759121
34.458745143073,0.0716646
34.472267763171,0.0751872
34.485495961512,0.0784154
34.488654143073,0.0715736
34.496999508029,0.069919
34.506667513504,0.069587
34.516811513504,0.069731
34.525929513504,0.068849
34.539540598038,0.07246
34.554741331943,0.0776608
34.56006696699,0.0729864
34.571279618459,0.0741991
34.577826518977,0.070746
34.587138981121,0.0700584
34.603384988755,0.0763044
34.609691889219,0.0726113
34.616788524318,0.069708
34.625929524319,0.068849
34.65689634301,0.0898158
34.657461818126,0.0803813
34.674392828827,0.0873123
34.676020303943,0.0789397
34.684466262859,0.0773857
34.688240164703,0.0711596
34.704121534878,0.077041
34.706689534882,0.069609
34.718663175151,0.0715826
34.732292288248,0.0752117
34.736562500583,0.0694819
34.748303175151,0.0712226
34.759032175151,0.0719516
34.766775534883,0.069695
34.775929540107,0.068849
34.789224243804,0.0721437
34.80019283008,0.0731123
34.809289040949,0.0722085
34.817880030764,0.0707995
34.8262435452,0.069163
34.8359295452,0.068849
34.846581545199,0.069501
34.86284650715,0.075766
