X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.458932142654,1
196.458932142654,2
198.458932142654,3
202.458932142654,4
210.458932142654,5
226.458932142654,6
258.458932142654,7
290.458932142654,8
295.734552903246,1
296.734552903246,2
298.734552903246,3
302.734552903246,4
310.734552903246,5
326.734552903246,6
332.770948726447,1
333.770948726447,2
335.770948726447,3
339.770948726447,4
347.770948726447,5
363.770948726447,6
395.770948726447,7
398.782912826409,1
399.782912826409,2
401.782912826409,3
405.782912826409,4
413.782912826409,5
429.782912826409,6
