X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateCa:vector
87.602371416249,1
88.102371416249,2
88.602371416249,3
89.102371416249,4
89.602371416249,5
90.102371416249,6
90.602371416249,7
91.102371416249,8
91.602371416249,9
92.102371416249,10
92.602371416249,11
93.102371416249,12
93.602371416249,13
94.102371416249,14
94.454714660789,15
202.709752936656,16
295.068919102538,17
344.299138934588,18
383.469470089293,19
383.969470089293,20
384.469470089293,21
384.969470089293,22
385.240628725407,23
385.740628725407,24
386.240628725407,25
386.740628725407,26
387.240628725407,27
387.740628725407,28
388.240628725407,29
388.740628725407,30
389.240628725407,31
389.740628725407,32
390.240628725407,33
390.740628725407,34
391.240628725407,35
391.740628725407,36
392.240628725407,37
392.740628725407,38
393.240628725407,39
393.740628725407,40
394.240628725407,41
394.740628725407,42
395.240628725407,43
395.740628725407,44
396.240628725407,45
396.740628725407,46
397.240628725407,47
397.740628725407,48
398.240628725407,49
398.740628725407,50
399.240628725407,51
401.483681219946,52
