X,frankfurt_urban_n_vehicles.MA[2].idLayer/sequenceUpdateCa:vector
80.285773788513,1
80.785773788513,2
81.285773788513,3
81.785773788513,4
82.285773788513,5
82.785773788513,6
83.285773788513,7
83.785773788513,8
84.285773788513,9
84.785773788513,10
85.285773788513,11
85.785773788513,12
86.285773788513,13
86.785773788513,14
87.285773788513,15
87.785773788513,16
88.285773788513,17
88.785773788513,18
89.285773788513,19
89.785773788513,20
193.164434475238,21
300.38752542794,22
333.371804609636,23
381.621011283345,24
382.121011283345,25
382.621011283345,26
383.121011283345,27
383.621011283345,28
384.121011283345,29
384.621011283345,30
385.121011283345,31
385.621011283345,32
386.121011283345,33
386.621011283345,34
387.121011283345,35
387.621011283345,36
388.121011283345,37
388.621011283345,38
389.121011283345,39
389.621011283345,40
390.121011283345,41
390.621011283345,42
391.121011283345,43
391.621011283345,44
392.121011283345,45
392.621011283345,46
393.121011283345,47
393.621011283345,48
394.121011283345,49
394.621011283345,50
395.121011283345,51
395.621011283345,52
396.121011283345,53
396.621011283345,54
397.121011283345,55
397.621011283345,56
398.121011283345,57
398.621011283345,58
399.121011283345,59
399.621011283345,60
399.963907593871,61
400.463907593871,62
400.963907593871,63
401.463907593871,64
401.499676934951,65
