X,frankfurt_urban_n_vehicles_mipv6.MA[1].udpApp[0]/endToEndDelay:vector
33.430015871139,1.03686
33.431221203517,1.02806
33.431926535895,1.01877
33.432559868273,1.0094
33.433166200651,1.00001
33.433772533029,0.990612
33.437980197785,0.98482
33.439302530163,0.976142
33.440759862541,0.9676
33.441438194919,0.958278
33.442702527297,0.949542
33.444542859675,0.941383
33.445919192053,0.932759
33.446651524431,0.923491
33.448045856809,0.914886
33.448832189187,0.905672
33.450361521565,0.897201
33.451066853943,0.887907
33.451610186321,0.87845
33.452914518699,0.869754
33.455893851077,0.862734
33.457513183455,0.854353
33.458101515833,0.844941
33.458806848211,0.835647
33.459359180589,0.826199
33.459920512967,0.81676
33.460598845345,0.807439
33.461313177723,0.798153
33.462054510101,0.788894
33.462615842479,0.779456
33.465032174857,0.771872
33.465764507235,0.762604
33.466469839613,0.75331
33.467130171991,0.74397
33.468623504369,0.735463
33.469229836747,0.72607
33.470016169125,0.716856
33.472810501503,0.70965
33.473569833881,0.70041
33.474320166259,0.69116
33.475579498637,0.682419
33.476856831015,0.673697
33.478377163393,0.665217
33.479055495771,0.655895
33.480512828149,0.647353
33.481218160527,0.638058
33.482540492905,0.62938
33.483826825283,0.620667
33.484469157661,0.611309
33.485255490039,0.602095
33.485942822417,0.592783
33.487202154795,0.584042
33.487799487173,0.574639
33.490337819551,0.567178
33.490890151929,0.55773
33.491685484307,0.548525
33.493223816685,0.540064
33.493893149063,0.530733
33.495188481441,0.522028
33.495767813819,0.512608
33.496356146197,0.503196
33.497169478575,0.494009
33.497883810953,0.484724
33.499341143331,0.476181
33.500672482465,0.467512
33.504092828355,0.460933
33.504681174245,0.451521
33.505886520135,0.442726
33.506618866025,0.433459
33.507432211915,0.424272
33.510658557805,0.417499
33.511462903695,0.408303
33.512222249585,0.399062
33.513026595475,0.389867
33.514681941365,0.381522
33.515342287255,0.372182
33.516002633145,0.362843
33.516698979035,0.353539
33.518210324925,0.34505
33.520081670815,0.336922
33.520877016705,0.327717
33.521483362595,0.318323
33.522044708485,0.308885
33.522777054375,0.299617
33.524504400265,0.291344
33.529751746155,0.286592
33.532213092045,0.279053
33.532801437935,0.269641
33.533389783825,0.26023
33.534789129715,0.251629
33.536615475605,0.243455
33.537338821495,0.234179
33.541290167385,0.22813
33.541851513275,0.218691
33.543925859165,0.210766
33.544460205055,0.2013
33.547443550945,0.194284
33.549436896835,0.186277
33.555939242725,0.182779
33.557666588615,0.174507
33.558443934505,0.165284
33.561733280395,0.158573
33.574371626285,0.161212
33.576462727641,0.153303
33.579467828997,0.146308
33.590054930353,0.146895
33.595203031709,0.142043
33.60342513969,0.140265
33.62052849883,0.147368
33.624618624542,0.141459
33.626610750254,0.133451
33.645727109394,0.142567
33.649209235106,0.136049
33.651705360818,0.128545
33.65309848653,0.119938
33.656877612242,0.113718
33.660080737954,0.106921
33.668338863666,0.105179
33.670501989378,0.0973419
33.688855348518,0.105695
33.705526480761,0.112366
33.709697630813,0.106538
33.712846780865,0.0996867
33.731685930917,0.108526
33.733723080969,0.100563
33.740320231021,0.0971602
33.741893381073,0.0887333
33.743385531125,0.0802255
33.744724681177,0.0715646
33.747301831229,0.0641418
33.748406981281,0.0552469
33.752119131333,0.0489591
33.755700281385,0.0425402
33.758358431437,0.0351984
33.765106663325,0.0319466
33.792236813377,0.0490768
33.793701963429,0.0405419
33.795982113481,0.0328221
33.804480669736,0.0313206
33.814480669736,0.0313206
33.824480669736,0.0313206
33.835322669736,0.0321626
33.844480669736,0.0313206
33.854480669736,0.0313206
33.865304669736,0.0321446
33.88145505476,0.038295
33.884480669736,0.0313206
33.904725317999,0.0415653
33.910355515721,0.0371955
33.914480676012,0.0313206
33.936135317999,0.0429753
33.941706515721,0.0385465
33.944480676012,0.0313206
33.976858476158,0.0436984
33.98034067388,0.0371806
33.984480676012,0.0313206
33.997056317999,0.0338963
34.005412682171,0.0322526
34.014480682171,0.0313206
34.027375682171,0.0342156
34.034480682171,0.0313206
34.045205682171,0.0320456
34.054480682171,0.0313206
34.064480682171,0.0313206
34.075241682171,0.0320816
34.08576341974,0.0326034
34.096947682171,0.0337876
34.1055386882,0.0323786
34.124291933144,0.0411319
34.140944355096,0.0477843
34.15342960004,0.0502696
34.168887844984,0.0557278
34.173455089928,0.0502951
34.191516334872,0.0583563
34.208331762758,0.0651717
34.21212903141,0.058969
34.213995300062,0.0508353
34.218738568714,0.0455785
34.237914837366,0.0547548
34.243014106018,0.0498541
34.24679837467,0.0436383
34.250334643322,0.0371746
34.257276694134,0.0341167
34.272631962786,0.0394719
34.274516231438,0.0313562
34.285061694134,0.0319017
34.299157962786,0.0359979
34.30728569996,0.0341257
34.325413992308,0.042254
34.326789284656,0.0336292
34.343351577004,0.0401915
34.369238022476,0.056078
34.386175314824,0.0630153
34.392196607172,0.0590366
34.39427889952,0.0511189
34.397009191868,0.0438492
34.407531495992,0.0443715
34.410239811892,0.0370798
34.417261127792,0.0341011
34.424480705645,0.0313207
34.434480705645,0.0313207
34.449614547486,0.0364545
34.463561863386,0.0404018
34.470993179286,0.0378331
34.480318495186,0.0371585
34.484480705645,0.0313207
34.494480705645,0.0313207
34.505295711211,0.0321357
34.516830711211,0.0336707
34.524480711211,0.0313207
34.534480711211,0.0313207
34.544480711211,0.0313207
34.565689609072,0.0425296
