X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
199.455863501907,1
200.455863501907,2
202.455863501907,3
206.455863501907,4
214.455863501907,5
230.455863501907,6
262.455863501907,7
294.455863501907,8
301.079486834144,1
302.079486834144,2
304.079486834144,3
308.079486834144,4
316.079486834144,5
332.079486834144,6
345.566413872418,1
346.566413872418,2
348.566413872418,3
352.566413872418,4
360.566413872418,5
376.566413872418,6
