X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
205.141183685478,1
206.141183685478,2
208.141183685478,3
212.141183685478,4
220.141183685478,5
236.141183685478,6
268.141183685478,7
300.141183685478,8
300.773787471139,1
301.773787471139,2
303.773787471139,3
307.773787471139,4
315.773787471139,5
331.773787471139,6
341.285539716585,1
342.285539716585,2
344.285539716585,3
348.285539716585,4
356.285539716585,5
372.285539716585,6
401.416938027537,1
402.416938027537,2
