X,frankfurt_urban_n_vehicles_mipv6.MA[6].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
212.854353748665,1
213.854353748665,2
215.854353748665,3
219.854353748665,4
227.854353748665,5
243.854353748665,6
275.854353748665,7
300.952700178898,1
301.952700178898,2
303.952700178898,3
307.952700178898,4
315.952700178898,5
331.952700178898,6
347.500992248979,1
348.500992248979,2
350.500992248979,3
354.500992248979,4
362.500992248979,5
378.500992248979,6
399.833734783179,1
400.833734783179,2
402.833734783179,3
