X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
187.290831146015,1
188.290831146015,2
190.290831146015,3
194.290831146015,4
202.290831146015,5
218.290831146015,6
250.290831146015,7
282.290831146015,8
290.421270074434,1
291.421270074434,2
293.421270074434,3
297.421270074434,4
305.421270074434,5
321.421270074434,6
336.018285590282,1
337.018285590282,2
339.018285590282,3
343.018285590282,4
351.018285590282,5
367.018285590282,6
393.318857430682,1
394.318857430682,2
399.018285590282,7
