X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
197.886430052442,1
198.886430052442,2
200.886430052442,3
204.886430052442,4
212.886430052442,5
228.886430052442,6
260.886430052442,7
292.886430052442,8
301.933259892758,1
302.933259892758,2
304.933259892758,3
308.933259892758,4
316.933259892758,5
332.933259892758,6
341.805684664881,1
342.805684664881,2
344.805684664881,3
348.805684664881,4
356.805684664881,5
372.805684664881,6
404.805684664881,7
