X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
200.984164889647,1
201.984164889647,2
203.984164889647,3
207.984164889647,4
215.984164889647,5
231.984164889647,6
263.984164889647,7
295.984164889647,8
298.646388568033,1
299.646388568033,2
301.646388568033,3
305.646388568033,4
313.646388568033,5
329.646388568033,6
347.963976247144,1
348.963976247144,2
350.963976247144,3
354.963976247144,4
362.963976247144,5
378.963976247144,6
