X,frankfurt_urban_n_vehicles.MA[6].idLayer/sequenceUpdateDa:vector
16,0
63.288205718258,1
63.298205718258,2
63.308205718258,3
63.318205718258,4
63.328205718258,5
63.338205718258,6
63.348205718258,7
63.358205718258,8
63.368205718258,9
63.378205718258,10
63.388205718258,11
63.398205718258,12
63.408205718258,13
63.418205718258,14
63.428205718258,15
63.438205718258,16
63.448205718258,17
63.458205718258,18
63.468205718258,19
63.478205718258,20
63.488205718258,21
63.498205718258,22
63.508205718258,23
63.518205718258,24
63.528205718258,25
63.538205718258,26
63.548205718258,27
63.558205718258,28
63.568205718258,29
63.578205718258,30
63.588205718258,31
63.598205718258,32
63.608205718258,33
63.618205718258,34
63.628205718258,35
63.638205718258,36
63.648205718258,37
63.658205718258,38
63.668205718258,39
63.678205718258,40
63.688205718258,41
63.698205718258,42
63.708205718258,43
63.718205718258,44
63.728205718258,45
63.738205718258,46
63.748205718258,47
63.758205718258,48
63.768205718258,49
63.778205718258,50
63.788205718258,51
63.798205718258,52
63.808205718258,53
63.818205718258,54
63.828205718258,55
63.838205718258,56
63.848205718258,57
63.858205718258,58
63.868205718258,59
63.878205718258,60
63.888205718258,61
63.898205718258,62
63.908205718258,63
63.918205718258,64
63.928205718258,65
63.938205718258,66
63.948205718258,67
63.958205718258,68
63.968205718258,69
63.978205718258,70
63.988205718258,71
63.998205718258,72
64.008205718258,73
64.018205718258,74
64.028205718258,75
64.038205718258,76
64.048205718258,77
64.058205718258,78
64.068205718258,79
64.078205718258,80
64.088205718258,81
64.098205718258,82
64.108205718258,83
64.118205718258,84
64.128205718258,85
64.138205718258,86
64.148205718258,87
64.158205718258,88
64.168205718258,89
64.178205718258,90
64.188205718258,91
64.198205718258,92
64.208205718258,93
64.218205718258,94
64.228205718258,95
64.238205718258,96
64.248205718258,97
64.258205718258,98
64.268205718258,99
64.278205718258,100
64.288205718258,101
64.298205718258,102
64.308205718258,103
64.318205718258,104
64.328205718258,105
64.338205718258,106
64.348205718258,107
64.358205718258,108
64.368205718258,109
64.378205718258,110
64.388205718258,111
64.398205718258,112
64.408205718258,113
64.418205718258,114
64.428205718258,115
64.438205718258,116
64.448205718258,117
64.458205718258,118
64.468205718258,119
64.478205718258,120
64.488205718258,121
64.498205718258,122
64.508205718258,123
64.518205718258,124
64.528205718258,125
64.538205718258,126
64.548205718258,127
64.558205718258,128
64.568205718258,129
64.578205718258,130
64.588205718258,131
64.598205718258,132
64.608205718258,133
64.618205718258,134
64.628205718258,135
64.638205718258,136
64.648205718258,137
64.658205718258,138
64.668205718258,139
64.678205718258,140
64.688205718258,141
64.698205718258,142
64.708205718258,143
64.718205718258,144
64.728205718258,145
64.738205718258,146
64.748205718258,147
64.758205718258,148
64.768205718258,149
64.778205718258,150
64.788205718258,151
64.798205718258,152
64.808205718258,153
64.818205718258,154
64.828205718258,155
64.838205718258,156
64.848205718258,157
64.858205718258,158
64.868205718258,159
64.878205718258,160
64.888205718258,161
64.898205718258,162
64.908205718258,163
64.918205718258,164
64.928205718258,165
64.938205718258,166
64.948205718258,167
64.958205718258,168
64.968205718258,169
64.978205718258,170
64.988205718258,171
64.998205718258,172
65.008205718258,173
65.018205718258,174
65.028205718258,175
65.038205718258,176
65.048205718258,177
65.058205718258,178
65.068205718258,179
65.078205718258,180
65.088205718258,181
65.098205718258,182
65.108205718258,183
65.118205718258,184
65.128205718258,185
65.138205718258,186
65.148205718258,187
65.158205718258,188
65.168205718258,189
65.178205718258,190
65.188205718258,191
65.198205718258,192
65.208205718258,193
65.218205718258,194
65.228205718258,195
65.238205718258,196
65.248205718258,197
65.258205718258,198
65.268205718258,199
65.278205718258,200
65.288205718258,201
65.298205718258,202
65.308205718258,203
65.318205718258,204
65.328205718258,205
65.338205718258,206
65.348205718258,207
65.358205718258,208
65.368205718258,209
65.378205718258,210
65.388205718258,211
65.398205718258,212
65.408205718258,213
65.418205718258,214
65.428205718258,215
65.438205718258,216
65.448205718258,217
65.458205718258,218
65.468205718258,219
65.478205718258,220
65.488205718258,221
65.498205718258,222
65.508205718258,223
65.518205718258,224
65.528205718258,225
65.538205718258,226
65.548205718258,227
65.558205718258,228
65.568205718258,229
65.578205718258,230
65.588205718258,231
65.598205718258,232
65.608205718258,233
65.618205718258,234
65.628205718258,235
65.638205718258,236
65.648205718258,237
65.658205718258,238
65.668205718258,239
65.678205718258,240
65.688205718258,241
65.698205718258,242
65.708205718258,243
65.718205718258,244
65.728205718258,245
65.738205718258,246
65.748205718258,247
65.758205718258,248
65.768205718258,249
65.778205718258,250
65.788205718258,251
65.798205718258,252
65.808205718258,253
65.818205718258,254
65.828205718258,255
65.838205718258,256
65.848205718258,257
65.858205718258,258
65.868205718258,259
65.878205718258,260
65.888205718258,261
65.898205718258,262
65.908205718258,263
65.918205718258,264
65.928205718258,265
65.938205718258,266
65.948205718258,267
65.958205718258,268
65.968205718258,269
65.978205718258,270
65.988205718258,271
65.998205718258,272
66.008205718258,273
66.018205718258,274
66.028205718258,275
66.038205718258,276
66.048205718258,277
66.058205718258,278
66.068205718258,279
66.078205718258,280
66.088205718258,281
66.098205718258,282
66.108205718258,283
66.118205718258,284
66.128205718258,285
66.138205718258,286
66.148205718258,287
66.158205718258,288
66.168205718258,289
66.178205718258,290
66.188205718258,291
66.198205718258,292
66.208205718258,293
66.218205718258,294
66.228205718258,295
66.238205718258,296
66.248205718258,297
66.258205718258,298
66.268205718258,299
66.278205718258,300
66.288205718258,301
66.298205718258,302
66.308205718258,303
66.318205718258,304
66.328205718258,305
66.338205718258,306
66.348205718258,307
66.358205718258,308
66.368205718258,309
66.378205718258,310
66.388205718258,311
66.398205718258,312
66.408205718258,313
66.418205718258,314
66.428205718258,315
66.438205718258,316
66.448205718258,317
66.458205718258,318
66.468205718258,319
66.478205718258,320
66.488205718258,321
66.498205718258,322
66.508205718258,323
66.518205718258,324
66.528205718258,325
66.538205718258,326
66.548205718258,327
66.558205718258,328
66.568205718258,329
66.578205718258,330
66.588205718258,331
66.598205718258,332
66.608205718258,333
66.618205718258,334
66.628205718258,335
66.638205718258,336
66.648205718258,337
66.658205718258,338
66.668205718258,339
66.678205718258,340
66.688205718258,341
66.698205718258,342
66.708205718258,343
66.718205718258,344
66.728205718258,345
66.738205718258,346
66.748205718258,347
66.758205718258,348
66.768205718258,349
66.778205718258,350
66.788205718258,351
66.798205718258,352
66.808205718258,353
66.818205718258,354
66.828205718258,355
66.838205718258,356
66.848205718258,357
66.858205718258,358
66.868205718258,359
66.878205718258,360
66.888205718258,361
66.898205718258,362
66.908205718258,363
66.918205718258,364
66.928205718258,365
66.938205718258,366
66.948205718258,367
66.958205718258,368
66.968205718258,369
66.978205718258,370
66.988205718258,371
66.998205718258,372
67.008205718258,373
67.018205718258,374
67.028205718258,375
67.038205718258,376
67.048205718258,377
67.058205718258,378
67.068205718258,379
67.078205718258,380
67.088205718258,381
67.098205718258,382
67.108205718258,383
67.118205718258,384
67.128205718258,385
67.138205718258,386
67.148205718258,387
67.158205718258,388
67.168205718258,389
67.178205718258,390
67.188205718258,391
67.198205718258,392
67.208205718258,393
67.218205718258,394
67.228205718258,395
67.238205718258,396
67.248205718258,397
67.258205718258,398
67.268205718258,399
67.278205718258,400
67.288205718258,401
67.298205718258,402
67.308205718258,403
67.318205718258,404
67.328205718258,405
67.338205718258,406
67.348205718258,407
67.358205718258,408
67.368205718258,409
67.378205718258,410
67.388205718258,411
67.398205718258,412
67.408205718258,413
67.418205718258,414
67.428205718258,415
67.438205718258,416
67.448205718258,417
67.458205718258,418
67.468205718258,419
67.478205718258,420
67.488205718258,421
67.498205718258,422
67.508205718258,423
67.518205718258,424
67.528205718258,425
67.538205718258,426
67.548205718258,427
67.558205718258,428
67.568205718258,429
67.578205718258,430
67.588205718258,431
67.598205718258,432
67.608205718258,433
67.618205718258,434
67.628205718258,435
67.638205718258,436
67.648205718258,437
67.658205718258,438
67.668205718258,439
67.678205718258,440
67.688205718258,441
67.698205718258,442
67.708205718258,443
67.718205718258,444
67.728205718258,445
67.738205718258,446
67.748205718258,447
67.758205718258,448
67.768205718258,449
67.778205718258,450
67.788205718258,451
67.798205718258,452
67.808205718258,453
67.818205718258,454
67.828205718258,455
67.838205718258,456
67.848205718258,457
67.858205718258,458
67.868205718258,459
67.878205718258,460
67.888205718258,461
67.898205718258,462
67.908205718258,463
67.918205718258,464
67.928205718258,465
67.938205718258,466
67.948205718258,467
67.958205718258,468
67.968205718258,469
67.978205718258,470
67.988205718258,471
67.998205718258,472
68.008205718258,473
68.018205718258,474
68.028205718258,475
68.038205718258,476
68.048205718258,477
68.058205718258,478
68.068205718258,479
68.078205718258,480
68.088205718258,481
68.098205718258,482
68.108205718258,483
68.118205718258,484
68.128205718258,485
68.138205718258,486
68.148205718258,487
68.158205718258,488
68.168205718258,489
68.178205718258,490
68.188205718258,491
68.198205718258,492
68.208205718258,493
68.218205718258,494
68.228205718258,495
68.238205718258,496
68.248205718258,497
68.258205718258,498
68.268205718258,499
68.278205718258,500
68.288205718258,501
68.298205718258,502
68.308205718258,503
68.318205718258,504
68.328205718258,505
68.338205718258,506
68.348205718258,507
68.358205718258,508
68.368205718258,509
68.378205718258,510
68.388205718258,511
68.398205718258,512
68.408205718258,513
68.418205718258,514
68.428205718258,515
68.438205718258,516
68.448205718258,517
68.458205718258,518
68.468205718258,519
68.478205718258,520
68.488205718258,521
68.498205718258,522
68.508205718258,523
68.518205718258,524
68.528205718258,525
68.538205718258,526
68.548205718258,527
68.558205718258,528
68.568205718258,529
68.578205718258,530
68.588205718258,531
68.598205718258,532
68.608205718258,533
68.618205718258,534
68.628205718258,535
68.638205718258,536
68.648205718258,537
68.658205718258,538
68.668205718258,539
68.678205718258,540
68.688205718258,541
68.698205718258,542
68.708205718258,543
68.718205718258,544
68.728205718258,545
68.738205718258,546
68.748205718258,547
68.758205718258,548
68.768205718258,549
68.778205718258,550
68.788205718258,551
68.798205718258,552
68.808205718258,553
68.818205718258,554
68.828205718258,555
68.838205718258,556
68.848205718258,557
68.858205718258,558
68.868205718258,559
68.878205718258,560
68.888205718258,561
68.898205718258,562
68.908205718258,563
68.918205718258,564
68.928205718258,565
68.938205718258,566
68.948205718258,567
68.958205718258,568
68.968205718258,569
68.978205718258,570
68.988205718258,571
68.998205718258,572
69.008205718258,573
69.018205718258,574
69.028205718258,575
69.038205718258,576
69.048205718258,577
69.058205718258,578
69.068205718258,579
69.078205718258,580
69.088205718258,581
69.098205718258,582
69.108205718258,583
69.118205718258,584
69.128205718258,585
69.138205718258,586
69.148205718258,587
69.158205718258,588
69.168205718258,589
69.178205718258,590
69.188205718258,591
69.198205718258,592
69.208205718258,593
69.218205718258,594
69.228205718258,595
69.238205718258,596
69.248205718258,597
69.258205718258,598
69.268205718258,599
69.278205718258,600
69.288205718258,601
69.298205718258,602
69.308205718258,603
69.318205718258,604
69.328205718258,605
69.338205718258,606
69.348205718258,607
69.358205718258,608
69.368205718258,609
69.378205718258,610
69.388205718258,611
69.398205718258,612
69.408205718258,613
69.418205718258,614
69.428205718258,615
69.438205718258,616
69.448205718258,617
69.458205718258,618
69.468205718258,619
69.478205718258,620
69.488205718258,621
69.498205718258,622
69.508205718258,623
69.518205718258,624
69.528205718258,625
69.538205718258,626
69.548205718258,627
69.558205718258,628
69.568205718258,629
69.578205718258,630
69.588205718258,631
69.598205718258,632
69.608205718258,633
69.618205718258,634
69.628205718258,635
69.638205718258,636
69.648205718258,637
69.658205718258,638
69.668205718258,639
69.678205718258,640
69.688205718258,641
69.698205718258,642
69.708205718258,643
69.718205718258,644
69.728205718258,645
69.738205718258,646
69.748205718258,647
69.758205718258,648
69.768205718258,649
69.778205718258,650
69.788205718258,651
69.798205718258,652
69.808205718258,653
69.818205718258,654
69.828205718258,655
69.838205718258,656
69.848205718258,657
69.858205718258,658
69.868205718258,659
69.878205718258,660
69.888205718258,661
69.898205718258,662
69.908205718258,663
