X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateCa:vector
162.958293152763,1
304.654147789272,2
345.81727431325,3
386.323797771336,4
386.823797771336,5
387.323797771336,6
387.7874742783,7
388.2874742783,8
388.7874742783,9
389.2874742783,10
389.7874742783,11
390.2874742783,12
390.7874742783,13
391.2874742783,14
391.7874742783,15
392.2874742783,16
392.7874742783,17
393.2874742783,18
393.7874742783,19
394.2874742783,20
394.7874742783,21
395.2874742783,22
395.7874742783,23
396.2874742783,24
396.7874742783,25
397.2874742783,26
397.7874742783,27
398.2874742783,28
398.7874742783,29
399.2874742783,30
399.7874742783,31
400.2874742783,32
400.7874742783,33
401.2874742783,34
401.7874742783,35
402.2874742783,36
402.7874742783,37
403.2874742783,38
403.7874742783,39
404.2874742783,40
404.7874742783,41
405.2874742783,42
405.7874742783,43
406.2874742783,44
406.778675570167,45
407.278675570167,46
407.778675570167,47
407.967791760886,48
