X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
198.663756741591,1
199.663756741591,2
201.663756741591,3
205.663756741591,4
213.663756741591,5
229.663756741591,6
261.663756741591,7
293.663756741591,8
296.802034455611,1
297.802034455611,2
299.802034455611,3
303.802034455611,4
311.802034455611,5
327.802034455611,6
342.415817829284,1
343.415817829284,2
345.415817829284,3
349.415817829284,4
357.415817829284,5
373.415817829284,6
378.508010865366,1
379.508010865366,2
381.508010865366,3
385.508010865366,4
393.508010865366,5
