X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
66.275034044216,1
104.258414459466,2
161.275716721428,3
223.364661373092,4
223.864661373092,5
224.364661373092,6
342.123520344579,7
434.703663518671,8
