X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
58.618447501461,1
101.857740035942,2
174.214255408437,3
219.39025197523,4
219.89025197523,5
220.39025197523,6
220.89025197523,7
221.39025197523,8
221.89025197523,9
222.39025197523,10
222.89025197523,11
223.39025197523,12
223.89025197523,13
224.39025197523,14
224.89025197523,15
225.39025197523,16
225.724910020972,17
325.291486549154,18
436.224725345473,19
