X,frankfurt_urban.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.253889929682,1008,1000
30.263889929682,1008,1000
30.274812929682,1008,1000
30.283889929682,1008,1000
30.294956929682,1008,1000
30.304893943532,1008,1000
30.313889943532,1008,1000
30.323889943532,1008,1000
30.333889943532,1008,1000
30.343889943532,1008,1000
30.353889943532,1008,1000
30.365001943532,1008,1000
30.373889943532,1008,1000
30.383889943532,1008,1000
30.393889943532,1008,1000
30.403889957376,1008,1000
30.413889957376,1008,1000
30.423889957376,1008,1000
30.433889957376,1008,1000
30.443889957376,1008,1000
30.453889957376,1008,1000
30.464614957376,1008,1000
30.473889957376,1008,1000
30.483889957376,1008,1000
30.493889957376,1008,1000
30.503889971284,1008,1000
30.513889971284,1008,1000
30.523889971284,1008,1000
30.533889971284,1008,1000
30.543889971284,1008,1000
30.553889971284,1008,1000
30.564832951503,1008,1000
30.574956971284,1008,1000
30.583889971284,1008,1000
30.593889971284,1008,1000
30.603889985221,1008,1000
30.613889985221,1008,1000
30.623889985221,1008,1000
30.633889985221,1008,1000
30.643889985221,1008,1000
30.653889985221,1008,1000
30.664812147373,1008,1000
30.673889985221,1008,1000
30.683889985221,1008,1000
30.693889985221,1008,1000
30.703889999163,1008,1000
30.713889999163,1008,1000
30.723889999163,1008,1000
30.733889999163,1008,1000
30.743889999163,1008,1000
30.754623999163,1008,1000
30.764992999163,1008,1000
30.773889999163,1008,1000
30.783889999163,1008,1000
30.793889999163,1008,1000
30.803890013137,1008,1000
30.813890013137,1008,1000
30.823890013137,1008,1000
30.833890013137,1008,1000
30.845673013137,1008,1000
30.853890013137,1008,1000
30.864435013137,1008,1000
30.873890013137,1008,1000
30.883890013137,1008,1000
30.893890013137,1008,1000
30.903890027239,1008,1000
30.913890027239,1008,1000
30.924786027239,1008,1000
30.933890027239,1008,1000
30.943890027239,1008,1000
30.953890027239,1008,1000
30.963890027239,1008,1000
30.973890027239,1008,1000
30.984507027239,1008,1000
30.994678027239,1008,1000
31.003890041598,1008,1000
31.013890041598,1008,1000
31.023890041598,1008,1000
