X,frankfurt_urban.MA[0].udpApp[0]/endToEndDelay:vector
30.254308937925,0.0444291
30.264308937925,0.0444291
30.274308937925,0.0444291
30.284308937925,0.0444291
30.294871937925,0.0449921
30.304308951747,0.0444291
30.314308951747,0.0444291
30.324308951747,0.0444291
30.334308951747,0.0444291
30.344943951747,0.0450641
30.354308951747,0.0444291
30.364308951747,0.0444291
30.376145181521,0.0462653
30.384308951747,0.0444291
30.395402951747,0.0455231
30.405384965587,0.0455051
30.415060965587,0.0451811
30.424308965587,0.0444291
30.434308965587,0.0444291
30.444308965587,0.0444291
30.454308965587,0.0444291
30.464308965587,0.0444291
30.474308965587,0.0444291
30.484308965587,0.0444291
30.494308965587,0.0444291
30.504308979476,0.0444291
30.514308979476,0.0444291
30.524308979476,0.0444291
30.534308979476,0.0444291
30.544308979476,0.0444291
30.554308979476,0.0444291
30.564308979476,0.0444291
30.574308979476,0.0444291
30.584308979476,0.0444291
30.596847979476,0.0469681
30.604308993387,0.0444292
30.614308993387,0.0444292
30.625402993387,0.0455232
30.635087993387,0.0452082
30.644308993387,0.0444292
30.654308993387,0.0444292
30.664308993387,0.0444292
30.674308993387,0.0444292
30.684308993387,0.0444292
30.695042993387,0.0451632
30.704309007332,0.0444292
30.714309007332,0.0444292
30.724309007332,0.0444292
30.734309007332,0.0444292
30.744309007332,0.0444292
30.754309007332,0.0444292
30.764309007332,0.0444292
30.774309007332,0.0444292
30.785034007332,0.0451542
30.794309007332,0.0444292
30.804309021283,0.0444292
30.814309021283,0.0444292
30.824309021283,0.0444292
30.834309021283,0.0444292
30.844309021283,0.0444292
30.855196021283,0.0453162
30.865367021283,0.0454872
30.874971021283,0.0450912
30.884309021283,0.0444292
30.894309021283,0.0444292
30.904309035255,0.0444292
30.914309035255,0.0444292
30.924309035255,0.0444292
30.934309035255,0.0444292
30.945097035255,0.0452172
30.954420155068,0.0445403
30.964309035255,0.0444292
30.974309035255,0.0444292
30.984309035255,0.0444292
30.995777035255,0.0458972
31.004309049465,0.0444292
31.014309049465,0.0444292
31.024309049465,0.0444292
31.034309049465,0.0444292
31.044309049465,0.0444292
31.054309049465,0.0444292
31.064309049465,0.0444292
31.074309049465,0.0444292
31.084309049465,0.0444292
31.094309049465,0.0444292
31.104309063893,0.0444292
31.116380063893,0.0465002
31.125277063893,0.0453972
31.134309063893,0.0444292
31.144309063893,0.0444292
31.154309063893,0.0444292
31.165400821557,0.045521
31.175304063893,0.0454242
31.184309063893,0.0444292
31.196911063893,0.0470312
31.204309078383,0.0444292
31.218739078383,0.0488592
31.224309078383,0.0444292
