X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
73.251241382172,1
99.974859141576,2
157.704366084484,3
223.481040271632,4
223.981040271632,5
224.481040271632,6
344.427495981429,7
430.961115474298,8
