X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
67.709067961621,1
102.950866371881,2
103.450866371881,3
103.950866371881,4
160.850326860101,5
227.648870551997,6
345.212848803343,7
436.9137213507,8
