X,frankfurt_urban.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.25372795559,1008,1000
30.26569095559,1008,1000
30.27372795559,1008,1000
30.28372795559,1008,1000
30.29372795559,1008,1000
30.303727969276,1008,1000
30.313727969276,1008,1000
30.323727969276,1008,1000
30.334506332289,1008,1000
30.343727969276,1008,1000
30.353727969276,1008,1000
30.363727969276,1008,1000
30.373727969276,1008,1000
30.383727969276,1008,1000
30.393727969276,1008,1000
30.403727983025,1008,1000
30.413727983025,1008,1000
30.423727983025,1008,1000
30.433727983025,1008,1000
30.443727983025,1008,1000
30.453727983025,1008,1000
30.463727983025,1008,1000
30.473727983025,1008,1000
30.483727983025,1008,1000
30.493727983025,1008,1000
30.503727996788,1008,1000
30.513727996788,1008,1000
30.523727996788,1008,1000
30.533727996788,1008,1000
30.543727996788,1008,1000
30.553727996788,1008,1000
30.563727996788,1008,1000
30.573727996788,1008,1000
30.583727996788,1008,1000
30.593727996788,1008,1000
30.60372801056,1008,1000
30.61372801056,1008,1000
30.62372801056,1008,1000
30.63372801056,1008,1000
30.64372801056,1008,1000
30.65448901056,1008,1000
30.66372801056,1008,1000
30.67372801056,1008,1000
30.68372801056,1008,1000
30.69372801056,1008,1000
30.703728024403,1008,1000
30.713728024403,1008,1000
30.723728024403,1008,1000
30.733728024403,1008,1000
30.743728024403,1008,1000
30.754651024403,1008,1000
30.763728024403,1008,1000
30.773728024403,1008,1000
30.783728024403,1008,1000
30.794777024403,1008,1000
30.803728038254,1008,1000
30.813728038254,1008,1000
30.823728038254,1008,1000
30.833728038254,1008,1000
30.843728038254,1008,1000
30.853728038254,1008,1000
30.865520038254,1008,1000
30.873728038254,1008,1000
30.885039631807,1008,1000
30.893728038254,1008,1000
30.904489052115,1008,1000
30.913728052115,1008,1000
30.923728052115,1008,1000
30.933728052115,1008,1000
30.943728052115,1008,1000
30.953728052115,1008,1000
30.963728052115,1008,1000
30.973728052115,1008,1000
30.983728052115,1008,1000
30.993728052115,1008,1000
31.004453066183,1008,1000
31.014300066183,1008,1000
31.026150066183,1008,1000
31.033728066183,1008,1000
31.043728066183,1008,1000
31.053728066183,1008,1000
31.063728066183,1008,1000
31.073728066183,1008,1000
31.083728066183,1008,1000
31.093728066183,1008,1000
31.103734713467,1008,1000
31.113728080494,1008,1000
31.123728080494,1008,1000
31.133728080494,1008,1000
31.145178080494,1008,1000
31.154534080494,1008,1000
31.163728080494,1008,1000
31.174516080494,1008,1000
31.183728080494,1008,1000
31.193728080494,1008,1000
31.203728094896,1008,1000
31.214804094896,1008,1000
31.223728094896,1008,1000
31.233728094896,1008,1000
31.243728094896,1008,1000
31.258378094896,1008,1000
31.263728094896,1008,1000
31.273728094896,1008,1000
31.283728094896,1008,1000
31.293728094896,1008,1000
31.303728109071,1008,1000
31.313728109071,1008,1000
31.324426109071,1008,1000
31.335043109071,1008,1000
31.343728109071,1008,1000
31.353728109071,1008,1000
31.363728109071,1008,1000
31.373728109071,1008,1000
31.383728109071,1008,1000
31.393728109071,1008,1000
31.415552122871,1008,1000
31.416266215451,1008,1000
31.423728122871,1008,1000
31.433728122871,1008,1000
31.444988810359,1008,1000
31.454471122871,1008,1000
31.463728122871,1008,1000
31.473728122871,1008,1000
31.483728122871,1008,1000
31.494291122871,1008,1000
31.503728136487,1008,1000
31.513728136487,1008,1000
31.523728136487,1008,1000
31.534543136487,1008,1000
31.543728136487,1008,1000
31.553728136487,1008,1000
31.564376575764,1008,1000
31.574633136487,1008,1000
31.583728136487,1008,1000
31.593728136487,1008,1000
31.604840149985,1008,1000
31.614390149985,1008,1000
31.623728149985,1008,1000
31.634633149985,1008,1000
31.643728149985,1008,1000
31.653728149985,1008,1000
31.664633149985,1008,1000
31.677568149985,1008,1000
31.683728149985,1008,1000
31.693728149985,1008,1000
31.705826163363,1008,1000
31.713728163363,1008,1000
31.7242593462,1008,1000
31.734732163363,1008,1000
31.743728163363,1008,1000
31.756430205271,1008,1000
31.763728163363,1008,1000
31.773728163363,1008,1000
31.783728163363,1008,1000
31.793728163363,1008,1000
31.80372817662,1008,1000
31.81372817662,1008,1000
31.82372817662,1008,1000
31.83460617662,1008,1000
31.84372817662,1008,1000
31.853753321549,1008,1000
31.86372817662,1008,1000
31.87372817662,1008,1000
31.88468717662,1008,1000
31.89461517662,1008,1000
31.903728189755,1008,1000
31.913728189755,1008,1000
31.923728189755,1008,1000
31.933728189755,1008,1000
31.943728189755,1008,1000
31.953728189755,1008,1000
31.963728189755,1008,1000
31.974453189755,1008,1000
31.983728189755,1008,1000
31.995655189755,1008,1000
32.004678202766,1008,1000
32.014750202766,1008,1000
32.024480202766,1008,1000
32.033728202766,1008,1000
32.043728202766,1008,1000
32.053728202766,1008,1000
32.065907202766,1008,1000
32.073728202766,1008,1000
32.083728202766,1008,1000
32.093728202766,1008,1000
32.105763215652,1008,1000
32.113728215652,1008,1000
32.123728215652,1008,1000
32.137388215652,1008,1000
32.144363215652,1008,1000
32.153728215652,1008,1000
32.164633215652,1008,1000
32.173728215652,1008,1000
32.183728215652,1008,1000
32.196150215652,1008,1000
32.203728228418,1008,1000
32.213728228418,1008,1000
32.223728228418,1008,1000
32.233728228418,1008,1000
32.244568792235,1008,1000
