X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
78.844723566366,1
97.19398890742,2
97.69398890742,3
98.19398890742,4
98.69398890742,5
99.19398890742,6
99.69398890742,7
100.19398890742,8
100.69398890742,9
101.19398890742,10
101.69398890742,11
102.19398890742,12
102.69398890742,13
103.19398890742,14
103.69398890742,15
103.76553610204,16
164.614538509967,17
228.517645401734,18
342.428351956858,19
