X,frankfurt_urban.MA[0].udpApp[0]/endToEndDelay:vector
30.253615906254,0.0444992
30.263615906254,0.0444992
30.274676433117,0.0455597
30.283615906254,0.0444992
30.293615906254,0.0444992
30.303615920006,0.0444992
30.313615920006,0.0444992
30.323615920006,0.0444992
30.333615920006,0.0444992
30.343615920006,0.0444992
30.354565920006,0.0454492
30.365191920006,0.0460752
30.373615920006,0.0444992
30.383615920006,0.0444992
30.394547920006,0.0454312
30.403615933777,0.0444992
30.413615933777,0.0444992
30.423615933777,0.0444992
30.433615933777,0.0444992
30.443615933777,0.0444992
30.453615933777,0.0444992
30.463615933777,0.0444992
30.473615933777,0.0444992
30.483615933777,0.0444992
30.493615933777,0.0444992
30.503615947589,0.0444992
30.514556947589,0.0454402
30.523615947589,0.0444992
30.533615947589,0.0444992
30.543615947589,0.0444992
30.554556947589,0.0454402
30.563615947589,0.0444992
30.573615947589,0.0444992
30.583615947589,0.0444992
30.593615947589,0.0444992
30.603615961407,0.0444992
30.613615961407,0.0444992
30.623615961407,0.0444992
30.633615961407,0.0444992
30.643615961407,0.0444992
30.654691961407,0.0455752
30.663615961407,0.0444992
30.673615961407,0.0444992
30.683615961407,0.0444992
30.693615961407,0.0444992
30.70361597528,0.0444993
30.71361597528,0.0444993
30.724335957177,0.0452192
30.73361597528,0.0444993
30.74361597528,0.0444993
30.754405986265,0.0452893
30.76361597528,0.0444993
30.77416097528,0.0450443
30.78361597528,0.0444993
30.79361597528,0.0444993
30.803615989196,0.0444993
30.813615989196,0.0444993
30.823615989196,0.0444993
30.833615989196,0.0444993
30.844672481958,0.0455558
30.853615989196,0.0444993
30.863652728981,0.044536
30.873615989196,0.0444993
30.884054757859,0.044938
30.893615989196,0.0444993
30.903616003099,0.0444993
30.914440003099,0.0453233
30.923616003099,0.0444993
30.933616003099,0.0444993
30.943616003099,0.0444993
30.953616003099,0.0444993
30.963616003099,0.0444993
30.974283016385,0.0451663
30.985300003099,0.0461833
30.993616003099,0.0444993
31.004314017063,0.0451973
31.014368017063,0.0452513
31.023616017063,0.0444993
31.033616017063,0.0444993
31.043616017063,0.0444993
31.053616017063,0.0444993
31.064458017063,0.0453413
31.074566017063,0.0454493
31.083616017063,0.0444993
31.094503017063,0.0453863
31.104701031037,0.0455843
31.113616031037,0.0444993
31.123616031037,0.0444993
31.133616031037,0.0444993
31.143616031037,0.0444993
31.153616031037,0.0444993
31.163616031037,0.0444993
31.173616031037,0.0444993
31.183616031037,0.0444993
31.193616031037,0.0444993
31.203616045267,0.0444993
31.213616045267,0.0444993
31.223616045267,0.0444993
31.233616045267,0.0444993
31.243616045267,0.0444993
31.254512045267,0.0453953
31.263616045267,0.0444993
31.274260045267,0.0451433
31.283616045267,0.0444993
31.294719045267,0.0456023
31.304260059722,0.0451433
31.313616059722,0.0444993
31.323616059722,0.0444993
31.333616059722,0.0444993
31.343616059722,0.0444993
31.353616059722,0.0444993
31.363616059722,0.0444993
31.373616059722,0.0444993
31.383616059722,0.0444993
31.394950912632,0.0458342
31.403616074192,0.0444993
31.413616074192,0.0444993
31.423616074192,0.0444993
31.433616074192,0.0444993
31.443616074192,0.0444993
31.453616074192,0.0444993
31.463616074192,0.0444993
31.473616074192,0.0444993
31.483616074192,0.0444993
31.493616074192,0.0444993
31.504548088369,0.0454314
31.513896698298,0.04478
31.523616088369,0.0444994
31.533616088369,0.0444994
31.544503088369,0.0453864
31.554557088369,0.0454404
31.563616088369,0.0444994
31.573616088369,0.0444994
31.58474098648,0.0456243
31.594512088369,0.0453954
31.603616102137,0.0444994
31.613616102137,0.0444994
31.623616102137,0.0444994
31.633941188358,0.0448245
31.644710102137,0.0455934
31.654278102137,0.0451614
31.663616102137,0.0444994
31.673616102137,0.0444994
31.685669102137,0.0465524
31.693616102137,0.0444994
31.704530115781,0.0454134
31.713616115781,0.0444994
31.723616115781,0.0444994
31.735741115781,0.0466244
31.744314115781,0.0451974
31.753616115781,0.0444994
31.763695736692,0.044579
31.773616115781,0.0444994
31.783616115781,0.0444994
31.795219115781,0.0461024
31.803616129304,0.0444994
31.813616129304,0.0444994
31.825318129304,0.0462014
31.833616129304,0.0444994
31.844404129304,0.0452874
31.853616129304,0.0444994
31.867780129304,0.0486634
31.873616129304,0.0444994
31.883616129304,0.0444994
31.893616129304,0.0444994
31.903616142705,0.0444994
31.914314142705,0.0451974
31.923616142705,0.0444994
31.933616142705,0.0444994
31.943616142705,0.0444994
31.953616142705,0.0444994
31.964341142705,0.0452244
31.973616142705,0.0444994
31.984656142705,0.0455394
31.994242142705,0.0451254
32.003616155982,0.0444994
32.028761155982,0.0596444
32.034716350152,0.0555996
32.035304544322,0.0461878
32.047159155982,0.0480424
32.054341390004,0.0452247
32.063616155982,0.0444994
32.073616155982,0.0444994
32.083616155982,0.0444994
32.093616155982,0.0444994
32.103616169134,0.0444994
32.113616169134,0.0444994
32.124602169134,0.0454854
32.133616169134,0.0444994
32.143743262155,0.0446265
32.153616169134,0.0444994
32.163616169134,0.0444994
32.173616169134,0.0444994
32.184666018564,0.0455493
32.194422169134,0.0453054
32.203616182159,0.0444995
32.213616182159,0.0444995
32.223616182159,0.0444995
32.234629182159,0.0455125
32.243616182159,0.0444995
32.253616182159,0.0444995
32.264278182159,0.0451615
32.274323182159,0.0452065
32.283616182159,0.0444995
32.293616182159,0.0444995
32.303898433019,0.0447817
32.316227195058,0.0471105
32.323616195058,0.0444995
32.333616195058,0.0444995
32.343616195058,0.0444995
32.353616195058,0.0444995
32.365291195058,0.0461745
32.373616195058,0.0444995
32.383616195058,0.0444995
32.393616195058,0.0444995
32.403616207828,0.0444995
32.413616207828,0.0444995
32.424584207828,0.0454675
32.433616207828,0.0444995
32.443616207828,0.0444995
32.454251207828,0.0451345
